episode,timestep,reward
939,129600,-25561.0749
941,129900,-8448.0505
943,130200,-4575.9819
946,130500,-9168.9495
948,130800,-12076.8911
950,131100,-4551.8536
952,131400,-6769.6988
954,131700,-7314.4306
957,132000,-8632.8841
959,132300,-4321.4641
961,132600,-6106.6241
964,132900,-22750.0468
966,133200,-4014.7874
968,133500,-7131.7164
970,133800,-5961.4574
972,134100,-8483.2144
974,134400,-6942.1716
976,134700,-4310.4992
978,135000,-3857.701
980,135300,-6194.9015
982,135600,-29077.3655
985,135900,-5457.5581
987,136200,-3983.432
989,136500,-4504.6771
991,136800,-28437.1333
993,137100,-17702.0009
995,137400,-3997.5105
997,137700,-3241.2175
999,138000,-7898.2002
1001,138300,-12909.0677
1003,138600,-7655.0968
1005,138900,-11910.129
1007,139200,-8232.1184
1009,139500,-4455.0252
1011,139800,-6013.2172
1014,140100,-8849.4393
1017,140400,-11381.8177
1019,140700,-31670.059
1022,141000,-6369.6644
1024,141300,-8828.3556
1026,141600,-4237.7737
1028,141900,-8423.9791
1031,142200,-7248.0987
1033,142500,-7153.6734
1035,142800,-10119.5364
1037,143100,-6805.8155
1039,143400,-4298.4034
1041,143700,-3370.2966
1044,144000,-12787.263
1046,144300,-9129.7998
1048,144600,-3482.2396
1050,144900,-7544.7847
1052,145200,-3677.9867
1054,145500,-3868.1103
1056,145800,-15325.7065
1058,146100,-8534.3412
1060,146400,-5989.0853
1062,146700,-6117.7929
1064,147000,-11749.5723
1066,147300,-5971.9117
1068,147600,-5760.9782
1070,147900,-3504.7689
1072,148200,-12085.1703
1074,148500,-6640.5771
1076,148800,-50923.8736
1078,149100,-6836.8842
1080,149400,-17581.4605
1082,149700,-5854.6227
1084,150000,-5538.4797
1086,150300,-27458.6732
1088,150600,-7047.0168
1090,150900,-27672.6263
1092,151200,-3351.0087
1094,151500,-6486.7072
1096,151800,-8123.5147
1099,152100,-9151.5093
1101,152400,-8373.2156
1103,152700,-6282.1339
1105,153000,-8491.1394
1107,153300,-3670.1557
1110,153600,-12170.1049
1112,153900,-8234.2712
1114,154200,-31610.1513
1116,154500,-10090.3093
1118,154800,-8557.2804
1121,155100,-9714.9096
1124,155400,-8309.4553
1127,155700,-8870.2169
1129,156000,-29943.3983
1132,156300,-6998.7281
1134,156600,-5611.9199
1136,156900,-5495.7113
1138,157200,-10290.1075
1140,157500,-9051.5588
1142,157800,-7357.2704
1144,158100,-11743.904
1146,158400,-26870.684
1148,158700,-17832.3693
1150,159000,-13832.5157
1152,159300,-5733.5432
1154,159600,-6651.8391
1157,159900,-4984.197
1160,160200,-9344.3409
1162,160500,-3960.9978
1164,160800,-4385.7074
1166,161100,-8438.5316
1169,161400,-10560.0636
1171,161700,-17136.4045
1173,162000,-4175.1484
1176,162300,-22107.5271
1178,162600,-8023.6206
1180,162900,-16104.742
1182,163200,-10764.4544
1184,163500,-6447.8003
1186,163800,-8277.4382
1188,164100,-4357.1387
1190,164400,-9117.1438
1193,164700,-7223.1361
1195,165000,-9286.8361
1198,165300,-7337.97
1200,165600,-8627.2417
1202,165900,-7645.8085
1205,166200,-5423.8144
1208,166500,-11028.4079
1210,166800,-8237.841
1212,167100,-3346.4419
1214,167400,-17031.7035
1216,167700,-22789.1773
1219,168000,-13006.6141
1221,168300,-10539.194
1223,168600,-13080.9045
1225,168900,-15047.7249
1227,169200,-7542.7801
1229,169500,-12373.2617
1231,169800,-3065.734
1234,170100,-10417.1432
1236,170400,-3835.482
1238,170700,-22853.8498
1241,171000,-7870.2617
1243,171300,-6208.0263
1245,171600,-13570.1953
1247,171900,-27163.7754
1250,172200,-6627.0577
1252,172500,-6283.2617
1254,172800,-5542.2781
1256,173100,-3440.7139
1258,173400,-3615.38
1260,173700,-9434.1742
1263,174000,-6545.115
1265,174300,-6465.6322
1267,174600,-23074.8994
1269,174900,-6021.3338
1271,175200,-6443.085
1273,175500,-8773.6711
1275,175800,-6613.6945
1277,176100,-7955.3683
1279,176400,-5980.0615
1281,176700,-3563.4898
1283,177000,-5461.0317
1285,177300,-3706.5083
1287,177600,-6121.8673
1289,177900,-9728.0993
1291,178200,-3567.4298
1293,178500,-12774.8674
1295,178800,-16212.4021
1297,179100,-5682.1248
1299,179400,-25826.6882
1301,179700,-3383.9302
1303,180000,-5839.0741
1305,180300,-5990.5155
1307,180600,-14272.3589
1310,180900,-8244.7606
1312,181200,-6754.1302
1314,181500,-6292.5554
1316,181800,-3632.4735
1318,182100,-10575.3864
1320,182400,-7799.0748
1322,182700,-3281.2135
1324,183000,-26302.6964
1326,183300,-10367.9689
1329,183600,-7446.1871
1331,183900,-13026.9676
1333,184200,-19278.2535
1335,184500,-11097.8285
1337,184800,-3934.3042
1339,185100,-12700.3194
1341,185400,-7290.4185
1343,185700,-20378.5274
1345,186000,-3888.0475
1347,186300,-6783.6824
1349,186600,-22116.1856
1351,186900,-3742.5058
1353,187200,-7896.1633
1355,187500,-3619.2233
1357,187800,-3661.134
1359,188100,-28244.6461
1361,188400,-6447.3714
1363,188700,-5660.7409
1365,189000,-6096.2836
1367,189300,-5864.0448
1369,189600,-5728.3669
1371,189900,-5581.0529
1374,190200,-8927.0997
1376,190500,-17426.7557
1379,190800,-13773.672
1381,191100,-13835.5968
1383,191400,-8359.2472
1385,191700,-8478.6214
1387,192000,-6538.7982
1390,192300,-8190.5129
1392,192600,-6866.4601
1394,192900,-6061.4636
1396,193200,-26872.6855
1398,193500,-27879.5925
1400,193800,-3723.8009
1402,194100,-6506.1089
1404,194400,-4017.0292
1406,194700,-4322.7349
1409,195000,-20981.5859
1412,195300,-7288.6432
1415,195600,-7988.1054
1418,195900,-7419.2599
1420,196200,-6683.8409
1422,196500,-5620.7588
1424,196800,-7620.7174
1426,197100,-5675.7513
1428,197400,-5154.7405
1430,197700,-9350.7201
1432,198000,-21052.008
1435,198300,-7844.1125
1438,198600,-4857.9561
1440,198900,-3849.7268
1442,199200,-11347.4503
1444,199500,-3044.7199
1446,199800,-6630.2494
1448,200100,-3322.5623
1450,200400,-3917.7692
1452,200700,-5971.1135
1454,201000,-11870.0227
1456,201300,-3384.7916
1458,201600,-5253.3643
1460,201900,-5878.2247
1462,202200,-7590.5474
1464,202500,-3938.0013
1466,202800,-29731.4733
1468,203100,-5977.8708
1470,203400,-18306.7241
1472,203700,-5754.1801
1474,204000,-5905.5299
1476,204300,-29062.4624
1478,204600,-6138.6001
1480,204900,-6169.5588
1482,205200,-3410.4242
1484,205500,-9140.4048
1486,205800,-4514.629
1488,206100,-4031.2111
1490,206400,-3799.5561
1492,206700,-15344.0756
1494,207000,-28614.1553
1496,207300,-3723.9855
1498,207600,-3516.5166
1500,207900,-8045.3286
1502,208200,-4833.1449
1504,208500,-3719.9758
1506,208800,-6383.5426
1508,209100,-6652.3341
1510,209400,-3501.1595
1512,209700,-3294.3881
1514,210000,-26989.0798
1516,210300,-3912.6218
1518,210600,-3632.4572
1520,210900,-6349.3768
1522,211200,-4296.3202
1525,211500,-9010.3177
1527,211800,-8578.537
1530,212100,-9111.5176
1532,212400,-11037.1217
1534,212700,-4172.4246
1536,213000,-17577.9409
1539,213300,-4082.9684
1541,213600,-3326.2925
1543,213900,-5913.3285
1546,214200,-11429.9172
1548,214500,-6665.7217
1550,214800,-14468.8679
1552,215100,-26095.3639
1554,215400,-10166.3656
1557,215700,-5995.9153
1559,216000,-5994.0026
1561,216300,-14760.6685
1563,216600,-3564.6606
1565,216900,-6570.3831
1567,217200,-3387.5325
1569,217500,-30308.3308
1571,217800,-10586.2727
1573,218100,-11210.7865
1575,218400,-3529.0062
1577,218700,-3799.5912
1580,219000,-9360.1612
1582,219300,-3639.2736
1584,219600,-26475.4511
1586,219900,-3420.0792
1588,220200,-4425.43
1590,220500,-6870.7235
1593,220800,-12288.6387
1595,221100,-6328.2384
1597,221400,-9803.3093
1599,221700,-29259.6479
1602,222000,-8179.5323
1604,222300,-10321.3739
1606,222600,-8020.176
1608,222900,-6145.8225
1610,223200,-21384.2789
1612,223500,-26213.1981
1614,223800,-27064.929
1616,224100,-4096.268
1618,224400,-4565.8071
1621,224700,-10758.7794
1624,225000,-12421.2526
1626,225300,-4040.184
1629,225600,-8460.961
1631,225900,-3217.7518
1633,226200,-7670.4025
1635,226500,-6922.6169
1637,226800,-7107.5856
1640,227100,-16318.1756
1642,227400,-8348.266
1644,227700,-26115.4395
1646,228000,-6916.0061
1648,228300,-4792.9972
1651,228600,-7583.6913
1653,228900,-27325.2674
1655,229200,-8930.6445
1657,229500,-11739.0838
1659,229800,-4173.0828
1661,230100,-7140.2319
1663,230400,-13183.7735
1665,230700,-7735.2189
1667,231000,-14424.7769
1669,231300,-5931.4718
1671,231600,-10154.0233
1673,231900,-6270.298
1675,232200,-6191.7619
1678,232500,-8539.7453
1680,232800,-8612.4004
1682,233100,-9412.0362
1685,233400,-6288.7903
1688,233700,-11350.7586
1690,234000,-27358.0912
1692,234300,-6538.7719
1694,234600,-3456.3393
1696,234900,-7089.0363
1698,235200,-9541.5568
1700,235500,-3945.3
1702,235800,-3494.1394
1704,236100,-26967.4525
1706,236400,-14695.3161
1708,236700,-6254.2781
1710,237000,-4334.5916
1712,237300,-26530.0657
1714,237600,-3700.8894
1716,237900,-3235.7471
1718,238200,-3158.1084
1720,238500,-27975.3087
1722,238800,-9972.94
1724,239100,-7006.3553
1726,239400,-3897.1987
1728,239700,-9960.8793
1731,240000,-11072.4818
1734,240300,-8651.103
1737,240600,-11520.0907
1740,240900,-17169.6193
1743,241200,-9927.1406
1746,241500,-25628.1094
1750,241800,-11620.0549
1753,242100,-9627.1672
1756,242400,-8781.2586
1758,242700,-18514.0895
1760,243000,-10709.1645
1762,243300,-7283.2062
1765,243600,-10025.2498
1767,243900,-13955.4876
1769,244200,-6069.2734
1771,244500,-6603.6335
1773,244800,-5805.5728
1776,245100,-8521.2322
1778,245400,-11777.6714
1781,245700,-11193.0866
1783,246000,-7041.9213
1785,246300,-6323.2233
1788,246600,-5953.7595
1790,246900,-22081.2069
1792,247200,-3649.2488
1794,247500,-10027.1331
1796,247800,-4635.6107
1798,248100,-3359.2708
1800,248400,-16529.5361
1802,248700,-3790.3165
1804,249000,-4504.7267
1806,249300,-3754.6522
1809,249600,-3665.8914
1811,249900,-7556.5047
1813,250200,-21810.0112
1815,250500,-7684.6899
1817,250800,-14908.0992
1819,251100,-3898.2859
1821,251400,-13566.0978
1823,251700,-3634.2937
1825,252000,-26934.2615
1827,252300,-17279.8901
1829,252600,-19455.9039
1831,252900,-6344.6982
1833,253200,-22728.1688
1835,253500,-3977.7472
1837,253800,-4158.2227
1839,254100,-3459.4681
1841,254400,-6316.8322
1843,254700,-8229.3781
1845,255000,-6001.2626
1847,255300,-4241.7687
1849,255600,-4599.4826
1851,255900,-3548.4862
1853,256200,-3505.3509
1855,256500,-5654.5601
1857,256800,-3656.37
1859,257100,-25911.0244
1861,257400,-3619.9687
1863,257700,-4212.3253
1865,258000,-6487.0826
1867,258300,-3618.0569
1869,258600,-3920.0908
1871,258900,-3729.3876
1874,259200,-4731.4601
1876,259500,-5095.2752
1878,259800,-9304.3928
1880,260100,-30673.3617
1882,260400,-9778.0629
1884,260700,-24026.9863
1887,261000,-8186.4709
1889,261300,-2963.5551
1891,261600,-12961.6019
1893,261900,-6187.6714
1895,262200,-8722.9076
1897,262500,-10944.9537
1899,262800,-8766.7404
1901,263100,-6072.1985
1904,263400,-8744.6615
1906,263700,-29792.6087
1908,264000,-7605.6348
1911,264300,-9106.2456
1913,264600,-4494.4516
1915,264900,-4802.746
1917,265200,-7315.7803
1919,265500,-11759.1933
1921,265800,-26411.0889
1923,266100,-3803.4314
1925,266400,-10872.2328
1927,266700,-6276.2595
1929,267000,-26404.4693
1931,267300,-4123.112
1933,267600,-15218.2781
1935,267900,-6212.6429
1937,268200,-31836.622
1939,268500,-3866.1035
1941,268800,-3526.6886
1943,269100,-17592.4725
1945,269400,-4030.8463
1947,269700,-3361.9457
1950,270000,-13934.3726
1952,270300,-3693.8029
1954,270600,-5617.5998
1956,270900,-3984.7577
1959,271200,-10079.2506
1961,271500,-9281.8205
1963,271800,-3174.7036
1965,272100,-6230.8195
1967,272400,-4385.7944
1969,272700,-7550.8825
1971,273000,-3242.5007
1973,273300,-5570.7256
1975,273600,-3727.3122
1977,273900,-6315.114
1979,274200,-3635.4762
1981,274500,-3585.1996
1983,274800,-5752.294
1985,275100,-26718.0126
1987,275400,-6691.8873
1989,275700,-7618.5821
1991,276000,-26467.2393
1993,276300,-3793.7492
1995,276600,-3542.5513
1998,276900,-4667.4156
2000,277200,-8734.1792
2002,277500,-4904.4463
2004,277800,-5780.2779
2006,278100,-21433.6155
2008,278400,-5849.1483
2010,278700,-3676.7938
2012,279000,-5762.8994
2014,279300,-25141.6766
2016,279600,-6696.0928
2018,279900,-6353.2609
2020,280200,-3943.6538
2023,280500,-6186.6187
2025,280800,-3744.7929
2027,281100,-3796.8622
2029,281400,-3433.4355
2031,281700,-13970.0284
2033,282000,-3485.9969
2035,282300,-27638.1817
2037,282600,-3388.9639
2039,282900,-14460.9678
2041,283200,-28873.626
2043,283500,-12084.3815
2045,283800,-12089.7475
2047,284100,-5719.9129
2049,284400,-6016.3622
2052,284700,-21539.1202
2054,285000,-8600.7417
2057,285300,-22630.9608
2060,285600,-10261.6175
2062,285900,-9219.2905
2065,286200,-15546.0607
2067,286500,-28190.6835
2070,286800,-32828.0807
2072,287100,-7791.9208
2074,287400,-12068.984
2076,287700,-12077.9908
2078,288000,-35025.5109
2080,288300,-19364.767
2082,288600,-28763.969
2084,288900,-7146.805
2086,289200,-3478.705
2088,289500,-4032.3102
2091,289800,-8264.4591
2093,290100,-13042.078
2095,290400,-3963.6506
2097,290700,-16839.2559
2099,291000,-50812.0564
2101,291300,-8429.7556
2103,291600,-29127.0997
2105,291900,-7464.4948
2107,292200,-7060.3297
2109,292500,-8139.6637
2111,292800,-3661.4165
2113,293100,-3486.1967
2115,293400,-8089.5496
2117,293700,-31384.756
2120,294000,-25397.8675
2122,294300,-26936.9608
2124,294600,-12482.0307
2126,294900,-28052.8118
2128,295200,-6688.6112
2130,295500,-20865.8899
2132,295800,-26006.1628
2135,296100,-21825.1551
2137,296400,-30385.3749
2139,296700,-12364.5722
2141,297000,-28137.1004
2143,297300,-13657.0629
2145,297600,-22745.9188
2147,297900,-18856.8395
2149,298200,-5989.6684
2151,298500,-6041.464
2153,298800,-15502.6847
2155,299100,-3215.9951
2157,299400,-6284.5703
2159,299700,-6353.6358
2161,300000,-4320.9427
2163,300300,-6911.5834
2165,300600,-6273.5198
2168,300900,-9359.0902
2170,301200,-17490.5746
2172,301500,-25495.5942
2174,301800,-5275.0048
2176,302100,-6352.6974
2178,302400,-6477.2859
2180,302700,-5205.7009
2182,303000,-5773.1321
2184,303300,-14705.6626
2186,303600,-7985.0265
2188,303900,-7427.0374
2190,304200,-5890.9723
2192,304500,-14802.8957
2194,304800,-6337.8186
2196,305100,-24594.8303
2198,305400,-5793.0746
2200,305700,-6081.6284
2203,306000,-22802.3836
2205,306300,-6142.0451
2207,306600,-5798.4758
2209,306900,-4354.2462
2211,307200,-8445.93
2214,307500,-20867.8585
2216,307800,-3835.4229
2218,308100,-32950.5805
2221,308400,-8793.6791
2223,308700,-22990.6968
2225,309000,-11192.853
2227,309300,-15823.9724
2229,309600,-7195.7405
2232,309900,-8946.7256
2234,310200,-10233.1891
2236,310500,-6949.005
2238,310800,-3496.2053
2240,311100,-8664.4501
2242,311400,-28150.5127
2244,311700,-27870.9818
2247,312000,-20305.409
2249,312300,-19162.4083
2251,312600,-27080.6578
2253,312900,-6001.8897
2255,313200,-4541.1623
2257,313500,-4017.1254
2260,313800,-9415.4023
2262,314100,-8038.9497
2264,314400,-24520.7364
2266,314700,-10585.9527
2268,315000,-4870.921
2270,315300,-7267.7812
2272,315600,-5258.6702
2274,315900,-3982.1002
2276,316200,-4096.2534
2278,316500,-8738.8567
2280,316800,-4359.3206
2282,317100,-3253.3899
2284,317400,-14202.2336
2286,317700,-3583.1821
2288,318000,-23694.3575
2290,318300,-18348.7646
2292,318600,-20277.7372
2294,318900,-7285.861
2296,319200,-5864.444
2298,319500,-26593.3941
2300,319800,-26700.8704
2302,320100,-3444.9461
2304,320400,-3491.5722
2306,320700,-3524.2043
2308,321000,-28643.6151
2310,321300,-3581.0119
2312,321600,-6594.7259
2314,321900,-3887.8204
2316,322200,-10553.8523
2318,322500,-9442.1611
2320,322800,-8164.6024
2322,323100,-27468.4096
2324,323400,-5803.51
2326,323700,-28613.432
2328,324000,-3330.0829
2330,324300,-4317.5584
2332,324600,-6342.7336
2334,324900,-3075.5766
2336,325200,-6127.7535
2338,325500,-7516.8195
2340,325800,-4359.5129
2342,326100,-8733.3923
2344,326400,-8544.5637
2346,326700,-17521.0233
2348,327000,-3864.4863
2350,327300,-5870.1801
2352,327600,-5360.8695
2354,327900,-10506.9737
2356,328200,-14467.5835
2358,328500,-27741.1527
2360,328800,-4704.2274
2362,329100,-3787.8739
2364,329400,-26083.6883
2366,329700,-3552.3229
2368,330000,-3848.3093
2370,330300,-6090.5595
2372,330600,-3331.5386
2374,330900,-3143.3505
2376,331200,-6006.4484
2378,331500,-3528.9718
2380,331800,-3350.5417
2382,332100,-3270.9792
2384,332400,-13550.2973
2386,332700,-24518.6265
2388,333000,-3967.8578
2390,333300,-28759.7483
2392,333600,-6950.0588
2394,333900,-26714.4093
2396,334200,-3777.0158
2398,334500,-3290.0051
2401,334800,-3589.9484
2403,335100,-13926.2548
