0.8612370059030401,0.8612370059030401,-3.9999387185695827,-3.9997554862868245,-3.999453168671689,-3.9990372610246574,-3.998512130641018,-3.9978614360492175,-3.997092597463114,-3.9962109037646805,-3.9952135595841867,-3.994102315428126,-3.992871442742182,-3.9915191637711085,-3.990049739289228,-3.988467705508573,-3.9867689778604882,-3.984953379247838,-3.983021011195575,-3.9809732802292057,-3.9788120025841476,-3.9765346112619806,-3.9741405088806627,-3.971635600739827,-3.969017099223868,-3.9662806674624815,-3.963430381189899,-3.9604659603453083,-3.957383133982636,-3.9541841331304286,-3.9508669248662174,-3.9474355164332526,-3.943890224055299,-3.940227825251756,-3.9364471800563585,-3.9325551383302426,-3.928550520018412,-3.9244288517682255,-3.9201862556680553,-3.9158247768220344,-3.911346002338379,-3.9067525308268607,-3.9020381063367067,-3.897204010107897,-3.892256086050749,-3.8871913725016576,-3.8820068483725154,-3.8767018687106902,-3.8712788384894563,-3.8657401042486983,-3.860083170445604,-3.854307416668234,-3.848412739029473,-3.842402230998209,-3.8362751120935465,-3.830032745949639,-3.823671980480052,-3.8171964982939905,-3.810606683254856,-3.8039038892895016,-3.797086190428221,-3.7901480674410033,-3.783092022321079,-3.775918739892477,-3.768629719024033,-3.7612245152007504,-3.753703814054801,-3.746067230975955,-3.7383189590578407,-3.7304501067198212,-3.7224615712237052,-3.714353776882933,-3.7061245479300653,-3.697777515507818,-3.6893162092707406,-3.680744912459651,-3.67205788320561,-3.6632499775303375,-3.65432040553361,-3.6452706544012177,-3.636102429724171,-3.6268180029499977,-3.617415520693518,-3.6078972342996187,-3.598265345674119,-3.58851617841695,-3.5786472514044294,-3.56866508347642,-3.558564504690019,-3.5483431532116576,-3.5380073882932384,-3.52755524547357,-3.5169848715476233,-3.506301161173244,-3.4955043921233315,-3.4845927753848214,-3.473569767952667,-3.462429873465607,-3.4511750379996915,-3.439805831081894,-3.428319808756329,-3.4167181592023024,-3.4050003768542236,-3.393166321359947,-3.3812192642319037,-3.369160506031331,-3.356988984836892,-3.3447025572799096,-3.332302296929164,-3.3197861161918953,-3.3071518888357123,-3.2944023778019784,-3.2815366349851898,-3.268554582785486,-3.25545514044543,-3.2422421257414613,-3.22891159776866,-3.215461485133196,-3.2018923471201446,-3.188206638710035,-3.1744097489239267,-3.1605014207276483,-3.146472496763928,-3.132325603562301,-3.11806623839515,-3.103684202235132,-3.089182577956544,-3.074557851458757,-3.0598152398418423,-3.0449605835556897,-3.029990341497847,-3.0149008505343393,-2.999699024885698,-2.9843789598635766,-2.9689420002306277,-2.953389261663206,-2.9377228114266485,-2.92193753084619,-2.906037366684706,-2.890024027008077,-2.8738945193952232,-2.857642595172455,-2.8412701851720965,-2.824781189556066,-2.808169489712028,-2.791440305002456,-2.77459690265702,-2.757635723532456,-2.7405542783824606,-2.723354953195514,-2.706037117333498,-2.688602434546883,-2.671050404567926,-2.653381576625585,-2.635592136635778,-2.617687351176618,-2.599665722182979,-2.581528301814983,-2.5632793146299555,-2.5449143622190413,-2.52643189681538,-2.507832071120023,-2.489120241723842,-2.4702939959495676,-2.4513495345697844,-2.4322896685673934,-2.4131149444919813,-2.3938225965960305,-2.3744153051491748,-2.354893018142834,-2.3352541217816327,-2.315499737454322,-2.2956278329923747,-2.275637637912387,-2.255528452813124,-2.2352991618733715,-2.214949278780162,-2.194483834534017,-2.1739008256583787,-2.1532030739852077,-2.132389339593047,-2.111456518490409,-2.090412440027021,-2.0692772427786195,-2.0480725242541284,-2.0267987439023245,-2.005453906381723,-1.9840350748675102,-1.9625431678353835,-1.9409782343227637,-1.919333710052536,-1.8976123646342868,-1.8758123108557887,-1.8539358215386534,-1.8319823376914772,-1.8099527777062037,-1.787838444034366,-1.7656458337979735,-1.743374049206845,-1.7210214988845087,-1.6985925801488926,-1.6760869562088163,-1.6535007666401327,-1.6308370327734292,-1.6080940544510858,-1.585272384439016,-1.5623717687351946,-1.539393624861012,-1.5163380837056109,-1.4932021251934644,-1.4699892208324001,-1.4467025539893508,-1.4233403857896285,-1.3999039034428198,-1.3763947823420422,-1.352815374616569,-1.3291640758887644,-1.3054398896357111,-1.2816466041670287,-1.2577854508090958,-1.2338596189201878,-1.2098683050998198,-1.1858128754513833,-1.1616955467527517,-1.137512223909049,-1.1132658271514915,-1.0889574690306185,-1.0645903760895408,-1.0401616759193517,-1.0156760793840032,-0.9911337368249398,-0.9665329075659904,-0.9418852783932309,-0.9171883043269912,-0.8924462323047808,-0.8676569367269173,-0.8428199398212766,-0.81794106521958,-0.7930391204564641,-0.7681464628281056,-0.7432948647225591,-0.7185108954806109,-0.693814833828343,-0.6692273269705197,-0.6447483099956914,-0.6203835736305007,-0.5961382944997338,-0.5720103286841851,-0.5480054335514876,-0.5241269529699661,-0.5003746998023687,-0.47673614769232675,-0.4532176228498024,-0.42981768735738457,-0.40653928027249636,-0.38338316764601005,-0.3603476676520066,-0.33742945620746123,-0.3146279500024963,-0.29194183674929647,-0.26937328122550525,-0.24692886965522257,-0.22460100583548903,-0.2023881452426189,-0.1802906994554052,-0.15831059365325223,-0.1364449193498099,-0.11469539242327617,-0.09306287603938707,-0.07154707274727506,-0.05014977826377233,-0.028869908470100247,-0.007708193565129442,0.013336224003983207,0.034260267278113835,0.0550670009868241,0.07575788001514953,0.09633270426873647,0.11679233519345807,0.13713564105323414,0.15736336992617023,0.17747259614794483,0.19746375198191232,0.21733684956410307,0.2370923281212974,0.25673308199633144,0.2762573938871071,0.29566166372428215,0.3149464902060153,0.3341117642297388,0.3531547835872916,0.37208243613161346,0.39088998331672137,0.4095740003266677,0.42813945985322016,0.4465860002738694,0.46491460103111154,0.4831252111329301,0.5012196379856375,0.5191998147562726,0.5370657952882525,0.5548147401296646,0.5724480411645757,0.5899603540248453,0.6073518796998151,0.6246236527226062,0.6417798462908259,0.6588222882417373,0.6757444685035727,0.6925497710023536,0.7092404145865556,0.7258173512492936,0.7422797959949101,0.7586247787704573,0.7748524061912618,0.7909626711106855,0.8069512654385939,0.8228247149348389,0.8385836085994057,0.8542251996096967,0.8697464559099741,0.8851514361951505,0.9004389922715658,0.9156087022896582,0.9306616913010322,0.9456010411624441,0.9604206043022908,0.9751227401114615,0.9897076780486759,1.004177734682479,1.018531304626498,1.0327690270665657,1.0468907995801318,1.0608968787513615,1.0747840552448,1.0885520397077877,1.1022033804381313,1.115741224799487,1.1291657126601125,1.1424752907314866,1.1556712130142988,1.1687494200121173,1.181710644822357,1.1945539102488516,1.2072790705295167,1.2198861129324394,1.2323754763727996,1.2447449786518276,1.2569946753477201,1.2691247979744171,1.2811351413576892,1.2930319346204955,1.304811122933994,1.316475931846363,1.3280228607963933,1.3394529871924008,1.3507660746261239,1.3619664423874571,1.3730474285036116,1.384011884139517,1.394861938284321,1.4055977513623152,1.4162210701331408,1.4267299133416977,1.4371247962716953,1.4474018999272462,1.457560011965348,1.4676006634021703,1.4775228329119217,1.487329442630758,1.4970177583450803,1.506590613648037,1.5160517973906396,1.5253982557998895,1.5346265372556476,1.5437365612708138,1.5527272602576088,1.5616006875491932,1.5703588883359227,1.5790038408833285,1.5875332200644674,1.5959482497535036,1.6042447712729158,1.612423493393511,1.6204862204374184,1.628430604656254,1.6362609781891053,1.6439705091611911,1.6515666922294525,1.6590447002411808,1.6664065701786905,1.6736532537609583,1.680785259088581,1.6878016265518607,1.6947052462992753,1.7014942910029303,1.70817080488001,1.71473327504853,1.7211804167483513,1.7275091146642563,1.7337215314278707,1.739814712792487,1.7457913825687317,1.751654957282897,1.7574056368389692,1.763036484150512,1.768551283348395,1.7739523068495486,1.7792365050528207,1.7844088726353788,1.7894650659350808,1.794402146234104,1.7992281692738694,1.8039436875518136,1.8085435443105466,1.8130274562965931,1.8173952144677947,1.821650383145941,1.8257891269173938,1.829812410129641,1.8337173630143846,1.8375095499305685,1.8411920103266077,1.844762677950154,1.8482156633845812,1.851555377150223,1.8547766756134203,1.8578847173827069,1.8608772178519601,1.8637555992512722,1.8665159506592703,1.86916192077642,1.8716946194053918,1.874116843845589,1.8764254933974789,1.878619643293401,1.8807000731719823,1.8826664747295399,1.8845128081329534,1.8862413500819823,1.887851520384319,1.8893423836767462,1.890716334830507,1.8919694180226654,1.8931079374069506,1.8941315209353249,1.895040338656623,1.8958331753427147,1.8965100402281596,1.897069716830826,1.8975089513769223,1.8978291102062452,1.8980335644480262,1.89812268726532,1.8981659114890195,1.8982041941952148,1.8982450832575295,1.8982810950939333,1.8983216570766668,1.8983578268589472,1.8983990892509204,1.8984425930701871,1.898482685480591,1.8985212805736784,1.898565839918901,1.8986078352637907,1.8986548077896876,1.898689935970315,1.8987244014235853,1.8987663649822746,1.898810495034077,1.8988512779523197,1.8988940178656795,1.8989377820575841,1.8989793893059728,1.8990136769870427,1.8990503055769354,1.89908540792888,1.8991251085200034,1.899162523794061,1.899201198579054,1.899232996274446,1.8992712673034047,1.8993090321628003,1.8993485619340147,1.8993935313426327,1.8994302863897277,1.8994775510398092,1.8995187577248351,1.8995592930872094,1.8996026963766464,1.899641628712506,1.8996870010748774,1.8997235558452952,1.8997613824944395,1.8998022687004645,1.8998450411232533,1.8998891435162686,1.8999320994986877,1.8999744185119978,1.900013065918432,1.900049645120191,1.90008540868009,1.9001459492273063,1.9002035782598024,1.9002564706319955,1.9003078318184639,1.90035699855114,1.9004084072611227,1.900457950921467,1.9005103754242147,1.9005589157223703,1.9006038487842132,1.9006391014642414,1.9006771578179724,1.9007195224050883,1.900757221619301,1.9007953498373313,1.9008352429772366,1.9008787860306504,1.900922280399658,1.9009683653120477,1.9010078654186198,1.9010537060957367,1.9010940664950393,1.9011380277455372,1.9011770552211433,1.9012196493272882,1.9012639338072668,1.901308514563296,1.901350826039145,1.9013898158779152,1.901434207622932,1.9014757459448306,1.9015190516396014,1.901567133481905,1.9016078847956677,1.9016494067326617,1.9016803569697758,1.901720785417043,1.9017551547676652,1.9017898446172663,1.901826843439426,1.9018666831707924,1.901910903110368,1.9019508666331981,1.9019808638061961,1.902018766810327,1.9020512389079702,1.9020930373536225,1.9021340234157442,1.9021813809582402,1.9022224337158984,1.9022687715511464,1.9023138297954836,1.9023502427918386,1.902389586024042,1.9024284418863708,1.9024672336169068,1.902505565571395,1.9025384956869855,1.9025801815692356,1.9026195829184502,1.9026516790051142,1.9026926240155766,1.9027345051478055,1.9027688960960698,1.9028121492202883,1.9028491121228985,1.9028881141870726,1.902927963509333,1.9029707185107447,1.9030102429927394,1.903053698540699,1.9030999458511617,1.9031399786130947,1.903185585070124,1.9032293050722908,1.9032837754433576,1.9033209746456021,1.9033586182462026,1.90339715664954,1.9034406447065064,1.9034842742654876,1.9035239335685512,1.903560964213239,1.9036018479941224,1.9036481504109894,1.9036943208025525,1.9037398395232472,1.903777883063723,1.9038251767119398,1.9038759888869023,1.90391810542975,1.9039612307487286,1.9039978032699434,1.904044032163745,1.9040962286801766,1.904145614455735,1.904191828678424,1.9042277709866668,1.9042752364315787,1.9043257518142713,1.9043645504200635,1.9044092366774275,1.9044562760759216,1.9044971235834731,1.9045398976606989,1.9045879226839244,1.9046286922096305,1.9046727472127563,1.904715965508127,1.9047557390860665,1.9047971054981785,1.9048369464579178,1.9048783022605156,1.904923822882366,1.9049757065331117,1.905028567321491,1.90507972699169,1.905130156562434,1.9051798490390717,1.9052325891039923,1.9052864465073553,1.9053394682814841,1.905396107926812,1.905453092665974,1.9055068439897827,1.9055600703629378,1.9056160528328543,1.9056726253247276,1.9057282471551797,1.9057844447323706,1.9058413887196137,1.9058965171819306,1.905950869920995,1.906008646034094,1.9060651946518081,1.9061212848007951,1.906176821400424,1.906228707533538,1.906273319200897,1.9063097988819462,1.9063535438982528,1.9063985352711001,1.9064387827245675,1.906485373905924,1.9065264841598097,1.9065698079604545,1.9066117908860167,1.9066660231346615,1.9067170969646796,1.906761914898453,1.9067968727827993,1.9068590156507317,1.906916278854636,1.9069735692212222,1.9070256750417565,1.9070685743195408,1.9071170112917508,1.9071664573297633,1.9072074611720227,1.9072488623573358,1.9072949917123814,1.9073388627074659,1.9073925975283836,1.9074400271308223,1.9074895308127582,1.9075436756798958,1.907584691406038,1.9076317379800352,1.9076781482321108,1.9077237454070441,1.907766078855919,1.907819957244974,1.9078590157723867,1.9079046128207597,1.9079492163684233,1.9079911304553387,1.9080372779147956,1.908079234737909,1.908124412053986,1.908165672138955,1.9082056134032566,1.9082519401032496,1.9082960036567975,1.9083385655288403,1.9083865892994238,1.908429151747613,1.9084668634777082,1.9085056032656003,1.9085506974219024,1.9085867725091832,1.9086233778410515,1.9086553532602617,1.9087012431096149,1.9087396130578496,1.9087769323504928,1.9088176018279024,1.9088593693605145,1.9089010118253644,1.9089427557509122,1.9089852209586688,1.909028281468984,1.909087408554781,1.909140256339386,1.909187055565189,1.9092309796091256,1.9092762011485853,1.909321546774983,1.909370414675514,1.9094099213775275,1.9094529209287046,1.9094918809659824,1.9095366504253044,1.9095930137232187,1.9096460549784766,1.9096973005414577,1.9097409069341498,1.9097808283557338,1.909819895708825,1.9098591583394604,1.9098967562503408,1.909933815796031,1.9099716182374853,1.9100113703533967,1.9100497894742523,1.9100898516757405,1.910127959369779,1.9101699697951566,1.910212344745516,1.910250412362174,1.9102889444431566,1.9103351885415842,1.910380597023707,1.9104310075388773,1.9104787905450653,1.9105227469030137,1.9105649360018373,1.910601001442136,1.9106416695953337,1.9106792899572052,1.9107246718876025,1.9107688009130759,1.910810203639216,1.9108567896978874,1.9109013086674034,1.9109418460500511,1.910983941382247,1.9110208259110923,1.9110685390546134,1.9111153517408725,1.9111574485634368,1.9111984543871237,1.9112419672411733,1.9112804986649266,1.9113213983451016,1.9113554845832774,1.9113906579762676,1.9114296269186355,1.9114690678897595,1.9115068079580726,1.9115452445773575,1.9115826611112154,1.9116248275524939,1.9116691063651388,1.9117106791130252,1.9117547913523485,1.9117945520037154,1.9118415489768232,1.911883613579699,1.9119274414193794,1.9119696898493679,1.9120097746010083,1.9120516381905437,1.91209603287222,1.9121415305142369,1.9121769666459825,1.9122165106882216,1.9122549089576915,1.91228720258738,1.9123278127317154,1.9123713812860241,1.9124079623456673,1.9124499779827657,1.9124920545401711,1.9125293576701985,1.9125653137472476,1.9126043661402041,1.9126444465201853,1.9126821691912146,1.9127245851048598,1.912762001834934,1.9127990093289948,1.9128504305162426,1.912891680507911,1.9129344300466484,1.9129707568143004,1.9130172058051507,1.913055994184307,1.9131072406586105,1.9131475837418082,1.9131892743269276,1.9132337700809272,1.9132659984343925,1.9133096998839132,1.9133467984725314,1.913394988441357,1.9134359798024185,1.91348111931229,1.9135226630099125,1.9135685403059852,1.9136159731391322,1.9136531763231674,1.9136973354623161,1.9137425815462643,1.9137902852098083,1.9138379989399943,1.9138816392261337,1.9139253433829997,1.9139665163414634,1.9140091596457125,1.914053706453945,1.9140997011128038,1.9141382633683335,1.914177054018478,1.9142151403399228,1.914260141533591,1.9143125258527076,1.9143554806562892,1.9143989757195998,1.9144375481225242,1.9144700096836897,1.9145009309274201,1.9145285273796533,1.9145673090092699,1.9146046871108302,1.9146427887745803,1.9146818833028914,1.9147209152166538,1.9147608696838976,1.9148054638027856,1.9148481524364473,1.914891537884471,1.914931604658845,1.91498054395836,1.9150240713523476,1.915070576779319,1.9151141897128925,1.9151546447867662,1.9151916003084297,1.9152300068626102,1.9152690212499164,1.9153079237352744,1.9153505998577847,1.91540976495068,1.915470107841583,1.9155295490346849,1.915590182021669,1.9156488871798674,1.915701587899751,1.915747162477,1.915787148662985,1.915834519971056,1.9158882626853093,1.9159337758091644,1.9159730667816324,1.9160100203674906,1.9160536069055898,1.916114076334144,1.9161526591358,1.9161922232220319,1.9162193250382376,1.9162622446091764,1.916299593879011,1.9163324036257632,1.9163734018635745,1.916409723472482,1.9164483690968601,1.91648134201101,1.916515598836289,1.9165448047417555,1.9165832082974437,1.9166218318653645,1.9166471209084106,1.9166871420491036,1.916719821054312,1.9167657731414642,1.916807401387896,1.916849698755961,1.9168759474859658,1.916904448996263,1.9169439788991942,1.916977916060933,1.9170112356967461,1.9170490569589793,1.9170862764320573,1.9171228246445469,1.9171620497004591,1.9171909897682695,1.917227527666009,1.9172630852063335,1.9173035712042308,1.9173300739009702,1.9173633106374497,1.9174023890301661,1.9174460015462251,1.9174880085118573,1.9175257213304346,1.9175705339283788,1.9176096618058265,1.9176478830387147,1.917684690613156,1.9177273802314043,1.9177690119976507,1.9178175150714745,1.9178638134525627,1.917906627498747,1.917951129013225,1.9179929326254337,1.918033914824844,1.9180679224484884,1.918108385877837,1.9181533719334027,1.9181989087503029,1.918236111550748,1.9182763692126588,1.918316597968391,1.918359340822013,1.9183996884733112,1.9184390591879297,1.918480599621339,1.9185169179147767,1.9185550455357305,1.9185939806298185,1.9186371185997755,1.918674123383678,1.9187151018047275,1.918762184221336,1.9188041459281757,1.9188432494816445,1.9188813942722478,1.9189194439326154,1.918958142651931,1.918996996477168,1.9190396337751057,1.9190796739678597,1.9191210141853852,1.9191675012950309,1.9192049233253818,1.9192500128996814,1.9192942515503653,1.9193366459265608,1.91937604367893,1.9194140476630597,1.9194538830195167,1.9194944436610903,1.9195394325510489,1.9195781736447255,1.9196216824627788,1.9196627883849473,1.9197069084143428,1.9197454168498245,1.9197909487915428,1.9198323036401428,1.9198740244111956,1.9199198033967708,1.919959896609994,1.9200022985887373,1.9200398599743664,1.9200884544547525,1.920132514651605,1.9201809501854068,1.9202256249226903,1.9202697964008453,1.9203053384860456,1.9203532193549204,1.9203957422314402,1.9204425116423982,1.9204879659360015,1.9205271594845545,1.9205734901711566,1.9206184447377106,1.9206620424518328,1.9207101895039855,1.9207485619327953,1.9207937149707006,1.9208342442024546,1.9208753304248054,1.9209134019335241,1.9209613021516698,1.9210021651049236,1.9210426655619437,1.9210888529887036,1.9211309067807918,1.921172229742233,1.9212139140756095,1.9212525405891494,1.921296331131489,1.9213392168006889
