episode,timestep,reward
616,91500,-25215.3443
618,91800,-17291.7218
620,92100,-16682.313
622,92400,-15700.228
624,92700,-14613.1914
626,93000,-14932.4507
628,93300,-15209.3003
630,93600,-16024.5279
632,93900,-15352.552
634,94200,-15982.849
636,94500,-14368.6045
638,94800,-15489.9979
640,95100,-15272.5324
642,95400,-15066.9118
644,95700,-15638.2647
646,96000,-15879.4097
648,96300,-17107.4496
650,96600,-16701.0552
652,96900,-15814.7986
654,97200,-14689.1592
656,97500,-15128.8448
658,97800,-15865.7515
660,98100,-15779.8812
662,98400,-15140.083
664,98700,-15104.2073
666,99000,-14856.0303
668,99300,-14526.7845
670,99600,-14492.7637
672,99900,-15635.9397
674,100200,-15366.8991
676,100500,-14764.184
678,100800,-22729.7924
680,101100,-14607.8016
682,101400,-14117.3809
684,101700,-14908.5316
686,102000,-17501.0987
688,102300,-27057.036
690,102600,-14638.208
692,102900,-15556.4998
694,103200,-16696.8378
696,103500,-15322.5724
698,103800,-14821.9731
700,104100,-14361.5749
702,104400,-17037.0399
705,104700,-15372.7424
707,105000,-17107.8024
709,105300,-14776.6383
711,105600,-14520.5564
713,105900,-15013.5763
715,106200,-16816.3836
717,106500,-14889.0304
719,106800,-14838.6781
721,107100,-16031.8075
723,107400,-17046.2893
725,107700,-16509.3409
727,108000,-14865.0073
729,108300,-15387.1631
731,108600,-15847.0188
733,108900,-14518.4605
735,109200,-13964.4117
737,109500,-15996.8668
739,109800,-23689.8164
741,110100,-14864.2259
743,110400,-15603.5296
745,110700,-14184.2912
747,111000,-15715.4109
749,111300,-16353.4032
751,111600,-14749.5284
753,111900,-13602.0813
755,112200,-13878.0042
757,112500,-15531.3421
759,112800,-14671.4695
761,113100,-15357.1173
763,113400,-14693.3963
765,113700,-16156.9719
767,114000,-16628.5115
769,114300,-15778.5441
771,114600,-16303.3541
773,114900,-14985.0183
775,115200,-16967.2595
777,115500,-16237.7435
779,115800,-14427.2171
781,116100,-16236.2225
783,116400,-17242.5595
785,116700,-15624.7729
787,117000,-15936.4032
789,117300,-15006.8238
791,117600,-14825.0616
793,117900,-15396.4455
795,118200,-16247.1685
797,118500,-16307.129
799,118800,-15523.4995
801,119100,-14328.9974
803,119400,-13522.5273
805,119700,-15647.7697
807,120000,-15308.3639
809,120300,-14391.3425
811,120600,-15501.6525
813,120900,-38692.3071
815,121200,-15450.5477
817,121500,-15246.616
819,121800,-15023.9704
821,122100,-14238.52
823,122400,-14211.0057
825,122700,-15911.6896
827,123000,-15012.0776
829,123300,-15014.7277
831,123600,-15293.9367
833,123900,-23442.6333
835,124200,-14616.2477
837,124500,-13560.4371
839,124800,-14596.1255
841,125100,-14361.0506
843,125400,-14356.9085
845,125700,-14951.5757
847,126000,-14550.5858
849,126300,-14533.3038
851,126600,-14330.4335
853,126900,-15527.3415
855,127200,-15485.8698
857,127500,-14645.019
859,127800,-14612.5972
861,128100,-16701.4697
863,128400,-16058.709
865,128700,-14995.934
867,129000,-14890.4183
869,129300,-13885.4919
871,129600,-13808.8737
873,129900,-14543.5058
875,130200,-16395.0095
877,130500,-13908.4846
879,130800,-14680.8492
881,131100,-16801.4523
883,131400,-14539.6876
885,131700,-14942.8395
887,132000,-15287.4897
889,132300,-14200.4596
891,132600,-14852.4704
893,132900,-14082.2168
895,133200,-14266.4603
897,133500,-15931.1569
899,133800,-17960.6752
901,134100,-15214.8321
903,134400,-15633.6207
905,134700,-14819.0726
907,135000,-15607.8542
909,135300,-17222.1518
911,135600,-14900.1205
913,135900,-15109.522
915,136200,-15419.326
917,136500,-15870.2358
919,136800,-15477.838
921,137100,-14848.3381
923,137400,-16055.1549
925,137700,-15924.245
927,138000,-15772.7983
929,138300,-21376.3531
931,138600,-16833.0297
933,138900,-15604.1108
935,139200,-16359.4394
937,139500,-14911.5657
939,139800,-16117.9627
941,140100,-13764.2984
943,140400,-13973.9135
945,140700,-15269.4241
947,141000,-14474.6884
949,141300,-16281.2958
951,141600,-16243.9994
953,141900,-15655.3372
955,142200,-15977.8811
957,142500,-16423.8277
959,142800,-14442.8138
961,143100,-14095.2618
963,143400,-16452.6936
965,143700,-14535.2744
967,144000,-14921.6543
969,144300,-15233.0024
971,144600,-14300.3394
973,144900,-14769.9197
975,145200,-27237.0215
977,145500,-15216.7273
979,145800,-16226.0726
981,146100,-21978.2747
983,146400,-14607.8348
985,146700,-16407.0192
987,147000,-16106.69
989,147300,-15486.8325
991,147600,-15644.2897
993,147900,-17178.2514
995,148200,-14976.2306
997,148500,-14431.8638
999,148800,-14591.1127
1001,149100,-14702.5301
1003,149400,-18254.3838
1005,149700,-16030.8608
1007,150000,-15644.7955
1009,150300,-15536.4489
1011,150600,-15204.4932
1013,150900,-15587.3963
1015,151200,-14927.92
1017,151500,-15094.1606
1019,151800,-15160.1878
1021,152100,-15819.0376
1023,152400,-15084.5889
1025,152700,-15036.2271
1027,153000,-14615.1748
1029,153300,-15070.2801
1031,153600,-14607.6027
1033,153900,-14774.0748
1035,154200,-13985.2492
1037,154500,-15615.4601
1039,154800,-14122.8311
1041,155100,-17108.5202
1043,155400,-14745.3275
1045,155700,-15416.1019
1047,156000,-13729.8419
1049,156300,-14055.7951
1051,156600,-14507.7912
1053,156900,-14245.089
1055,157200,-15224.4508
1057,157500,-15362.4943
1059,157800,-16008.1396
1061,158100,-14864.7286
1063,158400,-15778.9512
1065,158700,-14592.575
1067,159000,-14910.4192
1069,159300,-14599.8019
1071,159600,-26685.9076
1073,159900,-14886.6859
1075,160200,-14507.1145
1077,160500,-15239.2856
1079,160800,-14346.0679
1081,161100,-17783.1282
1083,161400,-14217.1398
1085,161700,-15070.8461
1087,162000,-14461.0145
1089,162300,-15018.8153
1091,162600,-15850.6599
1093,162900,-15125.8613
1095,163200,-14749.4469
1097,163500,-15572.677
1099,163800,-24789.1841
1101,164100,-16382.6126
1103,164400,-14057.4167
1105,164700,-18084.3067
1107,165000,-15759.7183
1109,165300,-15459.7801
1111,165600,-15533.1992
1113,165900,-15128.6322
1115,166200,-14408.1198
1117,166500,-16367.7567
1119,166800,-15248.0059
1121,167100,-14804.3547
1123,167400,-15842.927
1125,167700,-15320.2987
1127,168000,-14799.8663
1129,168300,-15614.1883
1131,168600,-14817.281
1133,168900,-14403.0666
1135,169200,-14351.9657
1137,169500,-15566.1867
1139,169800,-14868.8522
1141,170100,-15008.2038
1143,170400,-14572.7908
1145,170700,-14337.5892
1147,171000,-14412.6033
1149,171300,-14754.0251
1151,171600,-15128.2586
1153,171900,-15082.8735
1155,172200,-13942.8574
1157,172500,-13772.2757
1159,172800,-14604.4419
1161,173100,-14818.9815
1163,173400,-13993.6442
1165,173700,-15427.9433
1167,174000,-16621.0521
1169,174300,-14972.4752
1171,174600,-14813.3465
1173,174900,-15395.0562
1175,175200,-14737.982
1177,175500,-14777.3429
1179,175800,-15344.7122
1181,176100,-15060.3918
1183,176400,-14575.1393
1185,176700,-14653.8181
1187,177000,-14063.8602
1189,177300,-14790.0372
1191,177600,-14610.4042
1193,177900,-14628.5079
1195,178200,-15321.679
1197,178500,-13777.9283
1199,178800,-26125.6568
1201,179100,-14757.6811
1203,179400,-16135.9916
1205,179700,-14614.4401
1207,180000,-14675.9607
1209,180300,-13987.8203
1211,180600,-14091.7482
1213,180900,-14501.4911
1215,181200,-13857.8185
1217,181500,-14596.9467
1219,181800,-15057.0599
1221,182100,-17214.3876
1223,182400,-13820.2005
1225,182700,-14205.9119
1227,183000,-14153.9015
1229,183300,-14266.7201
1231,183600,-14006.6074
1233,183900,-14400.4173
1235,184200,-15059.0399
1237,184500,-14709.2818
1239,184800,-16941.3969
1241,185100,-14339.2122
1243,185400,-15364.2881
1245,185700,-15285.7474
1247,186000,-14636.6354
1249,186300,-14275.8266
1251,186600,-14412.9737
1253,186900,-14811.6842
1255,187200,-15066.0292
1257,187500,-14672.8293
1259,187800,-13965.4851
1261,188100,-14195.8703
1263,188400,-13824.1203
1265,188700,-13842.5628
1267,189000,-14479.7299
1269,189300,-15620.3986
1271,189600,-14674.5686
1273,189900,-14182.0081
1275,190200,-13942.8443
1277,190500,-14461.627
1279,190800,-13861.531
1281,191100,-13695.757
1283,191400,-13721.8445
1285,191700,-14530.6701
1287,192000,-13799.9653
1289,192300,-13829.1387
1291,192600,-13999.0687
1293,192900,-17631.4226
1295,193200,-14230.5539
1297,193500,-14505.2132
1299,193800,-13610.8584
1301,194100,-14009.2708
1303,194400,-14109.6742
1305,194700,-14232.7192
1307,195000,-13638.4136
1309,195300,-14996.0737
1311,195600,-13716.5777
1313,195900,-14473.1187
1315,196200,-14218.6118
1317,196500,-14364.9068
1319,196800,-13946.5522
1321,197100,-16104.9107
1323,197400,-15270.0193
1325,197700,-13902.3877
1327,198000,-13809.0771
1329,198300,-14528.6846
1331,198600,-14954.0544
1333,198900,-14228.4101
1335,199200,-14411.204
1337,199500,-14036.544
1339,199800,-15593.3695
1341,200100,-13606.5531
1343,200400,-13911.4406
1345,200700,-14583.1448
1347,201000,-17241.0371
1349,201300,-14601.0012
1351,201600,-14979.5378
1353,201900,-14734.9417
1355,202200,-16007.021
1357,202500,-14317.1663
1359,202800,-14884.0906
1361,203100,-13985.5675
1363,203400,-13988.5841
1365,203700,-15356.8663
1367,204000,-15098.1078
1369,204300,-17585.1067
1371,204600,-14627.7795
1373,204900,-14918.0298
1375,205200,-14275.4848
1377,205500,-14872.8641
1379,205800,-14193.5847
1381,206100,-14949.8024
1383,206400,-14346.2508
1385,206700,-22962.1165
1387,207000,-15789.9
1389,207300,-15403.1948
1391,207600,-16453.962
1393,207900,-14891.125
1395,208200,-16641.1966
1397,208500,-14454.7195
1399,208800,-24387.1597
1401,209100,-15705.9164
1403,209400,-16485.9478
1405,209700,-14203.7268
1407,210000,-14970.9526
1409,210300,-13904.9225
1411,210600,-14826.3395
1413,210900,-15999.8964
1415,211200,-14500.4038
1417,211500,-13934.581
1419,211800,-14361.6561
1421,212100,-14310.5614
1423,212400,-14574.2047
1425,212700,-14790.7639
1427,213000,-14199.6618
1429,213300,-14737.8096
1431,213600,-14257.5813
1433,213900,-14225.7519
1435,214200,-13970.1615
1437,214500,-15694.61
1439,214800,-14629.8085
1441,215100,-14674.8805
1443,215400,-14268.8359
1445,215700,-16502.0518
1447,216000,-15475.6706
1449,216300,-13965.2583
1451,216600,-15026.9716
1453,216900,-14925.7425
1455,217200,-14618.5925
1457,217500,-14636.6544
1459,217800,-14754.6537
1461,218100,-14288.8253
1463,218400,-14157.1835
1465,218700,-14820.3963
1467,219000,-15202.529
1469,219300,-15039.7094
1471,219600,-13897.293
1473,219900,-14698.5253
1475,220200,-14004.4265
1477,220500,-15874.8559
1479,220800,-15281.4321
1481,221100,-14255.4303
1483,221400,-14741.7263
1485,221700,-14743.7666
1487,222000,-14787.8358
1489,222300,-14042.9683
1491,222600,-16366.7684
1493,222900,-14254.6091
1495,223200,-16241.6373
1497,223500,-16746.8849
1499,223800,-14958.3091
1501,224100,-14865.7307
1503,224400,-15267.5098
1505,224700,-14845.9546
1507,225000,-15482.4392
1509,225300,-14695.8377
1511,225600,-15081.9232
1513,225900,-15085.143
1515,226200,-15325.3088
1517,226500,-14571.622
1519,226800,-14932.0316
1521,227100,-16542.223
1523,227400,-15213.0204
1525,227700,-14318.3157
1527,228000,-14976.2669
1529,228300,-15563.6323
1531,228600,-16309.2795
1533,228900,-14172.7646
1535,229200,-14999.7052
1537,229500,-14211.3453
1539,229800,-15941.1388
1541,230100,-15770.472
1543,230400,-14518.4532
1545,230700,-16972.2058
1547,231000,-14590.9074
1549,231300,-14731.7366
1551,231600,-15627.9706
1553,231900,-15463.8249
1555,232200,-18824.1415
1557,232500,-15358.9755
1559,232800,-15550.4036
1561,233100,-27710.6489
1563,233400,-17266.8757
1565,233700,-14635.8611
1567,234000,-16772.3825
1569,234300,-14056.9437
1571,234600,-15232.7271
1573,234900,-14677.0249
1575,235200,-14583.0505
1577,235500,-14268.8622
1579,235800,-14967.5913
1581,236100,-16202.9218
1583,236400,-14428.3387
1585,236700,-14821.745
1587,237000,-14514.7395
1589,237300,-15231.3341
1591,237600,-14655.8563
1593,237900,-14172.917
1595,238200,-14432.2264
1597,238500,-14111.1836
1599,238800,-20604.0285
1601,239100,-14157.0385
1603,239400,-15168.9674
1605,239700,-15230.1063
1607,240000,-15724.0095
1609,240300,-14817.8936
1611,240600,-13861.0087
1613,240900,-13785.1352
1615,241200,-14571.777
1617,241500,-17413.99
1619,241800,-14100.0217
1621,242100,-15838.4716
1623,242400,-14778.0781
1625,242700,-15368.6194
1627,243000,-15014.5794
1629,243300,-15107.219
1631,243600,-14417.0313
1633,243900,-14388.0195
1635,244200,-14726.3546
1637,244500,-15638.2848
1639,244800,-14578.8535
1641,245100,-14840.3145
1643,245400,-14065.9764
1645,245700,-15504.2358
1647,246000,-16664.2416
1649,246300,-14736.2718
1651,246600,-14684.4737
1653,246900,-14911.3587
1655,247200,-14270.3777
1657,247500,-15145.0979
1659,247800,-14884.8861
1661,248100,-14223.7143
1663,248400,-14253.4473
1665,248700,-14044.3892
1667,249000,-14244.1942
1669,249300,-13974.4771
1671,249600,-14539.3208
1673,249900,-26429.2511
1675,250200,-15709.5612
1677,250500,-14050.4252
1679,250800,-14323.9769
1681,251100,-13987.2393
1683,251400,-14780.7525
1685,251700,-14302.5679
1687,252000,-13470.7838
1689,252300,-14594.1183
1691,252600,-14655.4615
1693,252900,-13882.8312
1695,253200,-14334.9161
1697,253500,-13861.8514
1699,253800,-14621.1286
1701,254100,-13868.4091
1703,254400,-14346.291
1705,254700,-13861.0772
1707,255000,-13905.7297
1709,255300,-14656.138
1711,255600,-14080.1856
1713,255900,-14372.7389
1715,256200,-14460.0803
1717,256500,-14026.9073
1719,256800,-15285.1981
1721,257100,-18364.5286
1723,257400,-13579.4851
1725,257700,-14414.3361
1727,258000,-14005.1062
1729,258300,-13772.057
1731,258600,-14750.1479
1733,258900,-14441.8336
1735,259200,-13581.1057
1737,259500,-14252.8629
1739,259800,-14685.4247
1741,260100,-13611.8649
1743,260400,-14069.4255
1745,260700,-13765.9528
1747,261000,-14583.6053
1749,261300,-14776.6499
1751,261600,-15062.5417
1753,261900,-14266.854
1755,262200,-16440.5402
1757,262500,-14045.679
1759,262800,-13983.6132
1761,263100,-14542.098
1763,263400,-14225.1046
1765,263700,-15032.8191
1767,264000,-14134.6612
1769,264300,-14293.1146
1771,264600,-14063.5067
1773,264900,-13993.5687
1775,265200,-15751.8638
1777,265500,-14568.0469
1779,265800,-14270.2695
1781,266100,-14478.864
1783,266400,-14577.4593
1785,266700,-14133.4301
1787,267000,-14205.958
1789,267300,-15277.8908
1791,267600,-13557.2269
1793,267900,-14908.7742
1795,268200,-14540.8665
1797,268500,-15281.6953
1799,268800,-14659.9115
1801,269100,-14823.986
1803,269400,-15184.8506
1805,269700,-14485.3078
1807,270000,-14910.3838
1809,270300,-14170.0542
1811,270600,-14427.9119
1813,270900,-15599.2527
1815,271200,-14968.0543
1817,271500,-15125.2055
1819,271800,-13958.4065
1821,272100,-14273.3995
1823,272400,-14895.9826
1825,272700,-14430.777
1827,273000,-14566.0762
1829,273300,-15066.059
1831,273600,-14835.7901
1833,273900,-14341.3303
1835,274200,-14551.8608
1837,274500,-15145.2427
1839,274800,-14361.8306
1841,275100,-14917.3209
1843,275400,-14258.994
1845,275700,-14641.9693
1847,276000,-14462.472
1849,276300,-14558.3155
1851,276600,-14917.473
1853,276900,-24791.3676
1855,277200,-14694.5915
1857,277500,-15567.6882
1859,277800,-14727.8289
1861,278100,-14905.606
1863,278400,-26291.386
1865,278700,-14668.9131
1867,279000,-14739.2773
1869,279300,-14867.7704
1871,279600,-14343.2985
1873,279900,-14110.1439
1875,280200,-15002.9172
1877,280500,-13802.9483
1879,280800,-14582.0833
1881,281100,-14818.1086
1883,281400,-14713.6028
1885,281700,-14326.247
1887,282000,-14315.0949
1889,282300,-14958.8331
1891,282600,-18284.4619
1893,282900,-15763.9569
1895,283200,-14266.633
1897,283500,-14905.3916
1899,283800,-14141.7904
1901,284100,-14884.9595
1903,284400,-14717.2713
1905,284700,-14059.101
1907,285000,-14909.6619
1909,285300,-14540.2845
1911,285600,-14909.0941
1913,285900,-14751.2715
1915,286200,-14989.4515
1917,286500,-14699.4099
1919,286800,-15311.5573
1921,287100,-15432.9407
1923,287400,-14626.6568
1925,287700,-15657.5992
1927,288000,-18210.5009
1929,288300,-14436.0049
1931,288600,-14940.8448
1933,288900,-14694.4137
1935,289200,-15572.3807
1937,289500,-15412.6889
1939,289800,-13851.8896
1941,290100,-15200.0981
1943,290400,-14780.4754
1945,290700,-15026.5164
1947,291000,-14728.7689
1949,291300,-15612.3691
1951,291600,-14641.6159
1953,291900,-14534.9677
1955,292200,-14884.2866
1957,292500,-14920.1377
1959,292800,-14307.1499
1961,293100,-15148.068
1963,293400,-15170.6435
1965,293700,-15604.1129
1967,294000,-15366.0768
1969,294300,-15538.269
1971,294600,-14625.2423
1973,294900,-14480.2643
1975,295200,-15006.3624
1977,295500,-15093.5999
1979,295800,-13963.5509
1981,296100,-14904.5128
1983,296400,-14314.9734
1985,296700,-14020.4609
1987,297000,-15247.0125
1989,297300,-14645.336
1991,297600,-16149.3762
1993,297900,-14638.8477
1995,298200,-14655.7474
1997,298500,-28704.621
1999,298800,-14732.6352
2001,299100,-14847.0386
2003,299400,-14953.7501
2005,299700,-15138.1525
2007,300000,-15145.8304
2009,300300,-14952.712
2011,300600,-15431.5239
2013,300900,-15887.0656
2015,301200,-14875.4666
2017,301500,-15329.6542
2019,301800,-14829.2625
2021,302100,-15039.8709
2023,302400,-14220.1173
2025,302700,-16041.9231
2027,303000,-15094.5406
2029,303300,-14493.8427
2031,303600,-14741.2352
2033,303900,-14974.4716
2035,304200,-15923.5119
2037,304500,-15886.3921
2039,304800,-15345.445
2041,305100,-15433.0732
2043,305400,-15007.7858
2045,305700,-15786.1816
2047,306000,-14610.6862
2049,306300,-14888.1588
2051,306600,-14123.6424
2053,306900,-14520.5579
2055,307200,-14398.0666
2057,307500,-15040.6985
2059,307800,-14496.5765
2061,308100,-14117.5653
2063,308400,-14874.3289
2065,308700,-18637.9149
2067,309000,-14775.0937
2069,309300,-15626.4586
2071,309600,-14292.7287
2073,309900,-14918.6414
2075,310200,-15107.9163
2077,310500,-15154.2851
2079,310800,-14544.6331
2081,311100,-15656.7571
2083,311400,-14740.1547
2085,311700,-14871.3695
2087,312000,-13979.6554
2089,312300,-14477.2601
2091,312600,-14326.2944
2093,312900,-14186.876
2095,313200,-14175.0487
2097,313500,-15643.4583
2099,313800,-14475.2594
2101,314100,-14427.8945
2103,314400,-16894.6775
2105,314700,-14707.9398
2107,315000,-15045.5273
2109,315300,-14614.336
2111,315600,-14057.3233
2113,315900,-14816.0351
2115,316200,-14408.4802
2117,316500,-13904.2884
2119,316800,-14671.4335
2121,317100,-14905.18
2123,317400,-15203.0327
2125,317700,-14796.5799
2127,318000,-14857.1319
2129,318300,-14022.89
2131,318600,-14028.4005
2133,318900,-14248.459
2135,319200,-14012.8656
2137,319500,-14451.968
2139,319800,-14123.392
2141,320100,-14105.4329
2143,320400,-13611.8075
2145,320700,-14965.108
2147,321000,-14331.8358
2149,321300,-15029.1492
2151,321600,-14647.8118
2153,321900,-13843.7605
2155,322200,-13503.705
2157,322500,-14700.2
2159,322800,-15380.8917
2161,323100,-14947.174
2163,323400,-14521.1347
2165,323700,-15814.469
2167,324000,-14456.0564
2169,324300,-29592.8129
2171,324600,-13954.1904
2173,324900,-14737.1818
2175,325200,-14980.7971
2177,325500,-15518.857
2179,325800,-14684.8295
2181,326100,-15336.6865
2183,326400,-14817.9557
2185,326700,-15072.4734
2187,327000,-14256.2069
2189,327300,-14630.604
2191,327600,-14322.4161
2193,327900,-14389.2274
2195,328200,-15219.3163
2197,328500,-17507.8071
2199,328800,-14080.2129
2201,329100,-13837.0116
2203,329400,-14289.4288
2205,329700,-14763.1777
2207,330000,-14104.4417
2209,330300,-14180.8427
2211,330600,-13994.3282
2213,330900,-14305.8249
2215,331200,-14737.178
2217,331500,-14664.3435
2219,331800,-14808.8648
2221,332100,-22836.5455
2223,332400,-14385.3719
2225,332700,-15295.896
2227,333000,-13933.2391
2229,333300,-14937.7421
2231,333600,-14603.0409
2233,333900,-14410.0023
2235,334200,-14437.4727
2237,334500,-14285.8376
2239,334800,-15848.8388
2241,335100,-14715.4992
2243,335400,-14718.8727
2245,335700,-15031.1696
2247,336000,-14765.4711
2249,336300,-14826.3948
2251,336600,-26474.6661
