episode,timestep,reward
518,40200,-19003.0379
523,40500,-21930.5053
527,40800,-20031.643
531,41100,-20929.1072
535,41400,-19187.809
539,41700,-20583.5687
543,42000,-21426.4902
547,42300,-19943.7508
551,42600,-17897.1676
555,42900,-19386.2604
558,43200,-20822.8818
562,43500,-20484.8434
566,43800,-19946.1858
570,44100,-20756.3641
574,44400,-20498.4743
578,44700,-21302.8811
581,45000,-21164.8294
586,45300,-18182.5557
589,45600,-18608.9166
592,45900,-25402.5786
596,46200,-22019.2147
600,46500,-20557.6502
604,46800,-20794.5568
608,47100,-20395.1384
612,47400,-20431.9112
616,47700,-19599.668
619,48000,-22409.9673
623,48300,-20594.8089
626,48600,-19360.5858
630,48900,-20773.4428
634,49200,-23080.2224
638,49500,-20396.7842
642,49800,-22938.2117
646,50100,-19155.991
650,50400,-19552.4898
654,50700,-22743.0278
658,51000,-20688.29
662,51300,-19769.7564
666,51600,-22062.1799
670,51900,-21139.2597
674,52200,-19670.6956
678,52500,-18843.0812
682,52800,-19980.5176
686,53100,-21121.3958
690,53400,-20378.6022
694,53700,-20573.597
698,54000,-21006.9111
702,54300,-20180.3878
706,54600,-20497.3986
710,54900,-19281.435
714,55200,-21698.8067
718,55500,-21523.4887
722,55800,-19175.8576
726,56100,-19783.0923
730,56400,-23000.8825
734,56700,-21055.3581
739,57000,-18779.4172
743,57300,-22507.142
747,57600,-20739.7181
751,57900,-22455.2798
755,58200,-20111.823
759,58500,-22936.011
763,58800,-19913.9402
767,59100,-21518.6159
771,59400,-18784.137
775,59700,-19899.1661
779,60000,-19681.3737
783,60300,-21022.7675
787,60600,-21802.2041
791,60900,-22060.1947
795,61200,-23722.6838
799,61500,-20800.6931
803,61800,-21853.4907
807,62100,-20079.795
811,62400,-20564.1269
815,62700,-21023.7456
819,63000,-18462.3152
823,63300,-20180.7784
827,63600,-22052.1369
831,63900,-21176.8306
835,64200,-19685.7245
839,64500,-19689.3194
843,64800,-20681.0126
847,65100,-19316.5567
851,65400,-20394.472
855,65700,-21893.6328
859,66000,-20314.7366
863,66300,-22442.4782
867,66600,-21274.2798
871,66900,-22272.8636
875,67200,-18330.9743
880,67500,-20115.0542
884,67800,-22561.5911
888,68100,-20320.4466
892,68400,-22800.3902
896,68700,-22558.9032
899,69000,-19570.4598
903,69300,-20716.4493
907,69600,-21976.9094
911,69900,-19120.1144
915,70200,-23495.8771
919,70500,-18436.3348
923,70800,-20422.2657
927,71100,-18047.4524
931,71400,-20195.2339
934,71700,-23399.3783
938,72000,-22910.5973
942,72300,-20678.5887
946,72600,-21714.7316
950,72900,-20871.4676
954,73200,-20752.7151
958,73500,-19840.8562
962,73800,-21764.5911
966,74100,-21624.4536
970,74400,-19553.1698
974,74700,-22029.7457
978,75000,-19030.1179
982,75300,-21901.307
986,75600,-19750.6558
990,75900,-18107.3915
994,76200,-20639.8793
998,76500,-17876.2131
1002,76800,-20296.0468
1006,77100,-21790.24
1010,77400,-21181.5786
1014,77700,-20351.76
1018,78000,-20715.4558
1022,78300,-20295.9069
1025,78600,-22534.3766
1029,78900,-20256.0663
1033,79200,-22109.7929
1037,79500,-19246.8177
1041,79800,-21014.4032
1045,80100,-21602.8182
1049,80400,-22252.115
1053,80700,-21755.5945
1056,81000,-20937.4642
1060,81300,-22374.2683
1064,81600,-21957.7649
1067,81900,-22284.8733
1071,82200,-20583.2008
1075,82500,-21324.0727
1079,82800,-20498.1983
1083,83100,-21918.9595
1087,83400,-22589.7886
1091,83700,-19893.5479
1095,84000,-21098.4654
1099,84300,-19845.6131
1102,84600,-23630.2901
1106,84900,-22975.1144
1110,85200,-22268.3629
1114,85500,-20021.155
1118,85800,-21388.605
1122,86100,-20174.1712
1126,86400,-19937.7882
1130,86700,-20603.8001
1134,87000,-20846.1146
1138,87300,-24263.0086
1142,87600,-20429.3054
1146,87900,-21646.195
1150,88200,-23744.9092
1154,88500,-21698.8979
1158,88800,-21539.7438
1162,89100,-19558.4628
1166,89400,-21845.2691
1170,89700,-19370.0286
1174,90000,-23008.1566
1178,90300,-19049.4765
1182,90600,-20027.6961
1186,90900,-19804.0824
1190,91200,-20681.0862
1194,91500,-22935.0223
1198,91800,-21898.4332
1202,92100,-23078.4395
1206,92400,-18408.6332
1210,92700,-21186.4388
1214,93000,-20211.8112
1218,93300,-22378.2184
1222,93600,-20618.2659
1226,93900,-20612.6724
1229,94200,-20042.96
1234,94500,-22079.1899
1238,94800,-23911.8001
1242,95100,-20067.8421
1245,95400,-22722.1049
1249,95700,-21232.1376
1254,96000,-21322.6271
1257,96300,-21062.2465
1261,96600,-23437.716
1265,96900,-19829.9492
1269,97200,-21524.3993
1273,97500,-21383.7247
1277,97800,-20875.0412
1281,98100,-20262.5636
1285,98400,-20755.0759
1288,98700,-19731.3678
1292,99000,-21466.8853
1295,99300,-21339.1576
1299,99600,-19580.3615
1303,99900,-20039.9764
1307,100200,-23135.4415
1311,100500,-21859.6473
1315,100800,-20903.7405
1319,101100,-21761.1037
1323,101400,-23707.9168
1327,101700,-20428.0334
1331,102000,-20106.5699
1334,102300,-21751.0171
1338,102600,-20573.4776
1342,102900,-21050.1286
1346,103200,-21846.6481
1350,103500,-22044.4478
1354,103800,-20793.9183
1358,104100,-20985.4906
1362,104400,-20431.9979
1366,104700,-22153.175
1370,105000,-20719.6966
1374,105300,-20786.517
1378,105600,-22495.603
1382,105900,-19561.5336
1385,106200,-21357.0938
1389,106500,-20706.5008
1393,106800,-19690.0299
1397,107100,-20946.3816
1400,107400,-21566.005
1404,107700,-20052.1244
1408,108000,-20838.336
1412,108300,-21446.5321
1416,108600,-17872.6364
1419,108900,-22003.1658
1423,109200,-21046.6232
1427,109500,-21791.4065
1431,109800,-18410.8699
1435,110100,-22141.7841
1439,110400,-19929.067
1443,110700,-20619.9834
1447,111000,-22646.6503
1451,111300,-19127.6382
1454,111600,-18810.1797
1458,111900,-22126.0835
1462,112200,-21272.3346
1466,112500,-20904.2296
1470,112800,-21127.0352
1474,113100,-19204.0048
1478,113400,-22304.1376
1482,113700,-21164.6632
1486,114000,-20295.0098
1490,114300,-21523.8729
1494,114600,-18945.5228
1498,114900,-19930.1525
1502,115200,-23240.097
1505,115500,-22069.8675
1509,115800,-19605.7177
1512,116100,-19683.6003
1516,116400,-21715.5377
1520,116700,-22186.1617
1524,117000,-21145.9568
1528,117300,-21749.5171
1532,117600,-19538.8525
1536,117900,-21242.4188
1540,118200,-19108.0412
1544,118500,-19910.7932
1548,118800,-20891.2578
1552,119100,-20731.9937
1556,119400,-18642.4578
1560,119700,-22498.2832
1564,120000,-21855.272
1568,120300,-20360.3873
1572,120600,-19662.0641
1576,120900,-22849.9999
1580,121200,-19702.1611
1584,121500,-20238.6131
1588,121800,-21811.901
1592,122100,-20057.6595
1596,122400,-21690.1073
1600,122700,-21813.3268
1604,123000,-20238.8628
1608,123300,-20960.6958
1613,123600,-20653.9027
1616,123900,-20788.0094
1620,124200,-23160.255
1624,124500,-21739.6806
1628,124800,-21187.0575
1632,125100,-21157.9464
1636,125400,-22415.9374
1640,125700,-19411.1099
1645,126000,-20323.5302
1649,126300,-19140.1267
1652,126600,-20966.5384
1656,126900,-22933.2118
1661,127200,-21173.3505
1665,127500,-20317.0221
1669,127800,-20262.9732
1673,128100,-20465.3436
1677,128400,-22800.5997
1681,128700,-20256.9944
1685,129000,-22269.7066
1689,129300,-19083.9679
1693,129600,-22387.6213
1697,129900,-21400.7831
1701,130200,-21982.0965
1705,130500,-22076.8785
1709,130800,-21859.2495
1713,131100,-23073.3681
1717,131400,-19861.7781
1721,131700,-21513.9454
1725,132000,-21920.6824
1729,132300,-22151.1211
1733,132600,-22947.142
1737,132900,-22935.9454
1742,133200,-23161.4297
1745,133500,-19237.1145
1749,133800,-21322.066
1753,134100,-21102.6806
1757,134400,-20470.2297
1762,134700,-20823.7444
1765,135000,-20739.1095
1769,135300,-19974.9061
1774,135600,-21198.505
1778,135900,-18969.6366
1782,136200,-21593.4243
1786,136500,-19705.5164
1790,136800,-20528.9288
1794,137100,-19367.063
1798,137400,-20466.6314
1802,137700,-22615.6572
1806,138000,-22093.8896
1810,138300,-19500.8122
1814,138600,-20903.1322
1818,138900,-19119.7324
1822,139200,-20411.8719
1826,139500,-21914.0865
1830,139800,-21640.5462
1834,140100,-20829.0785
1838,140400,-19715.6532
1842,140700,-22118.3864
1846,141000,-20781.1512
1850,141300,-20929.2589
1854,141600,-20218.1436
1858,141900,-23120.8004
1862,142200,-20692.0453
1865,142500,-19172.79
1869,142800,-20308.1817
1874,143100,-20475.8558
1878,143400,-20741.8667
1882,143700,-20947.1184
1886,144000,-22698.5385
1889,144300,-18670.8068
1893,144600,-17731.2271
1897,144900,-22444.351
1901,145200,-19378.0285
1905,145500,-19097.5743
1909,145800,-18562.5636
1913,146100,-20666.7585
1917,146400,-21103.5717
1921,146700,-18925.5097
1925,147000,-19297.302
1929,147300,-20957.0283
1933,147600,-18423.1747
1937,147900,-20129.3607
1941,148200,-21275.3713
1945,148500,-19443.8153
1949,148800,-21042.9316
