episode,timestep,reward
3,300,-19522.8582
7,600,-22157.2849
10,900,-22677.128
14,1200,-19367.8068
17,1500,-23033.1608
21,1800,-20196.8186
25,2100,-23400.4082
29,2400,-20328.2174
33,2700,-20716.084
