episode,timestep,reward
513,39900,-21022.2837
516,40200,-21875.4969
520,40500,-20163.0219
524,40800,-17804.1905
528,41100,-23541.7055
532,41400,-22483.6532
536,41700,-21252.3217
540,42000,-19760.2569
544,42300,-20502.7834
548,42600,-20679.3357
552,42900,-17995.0655
555,43200,-24653.1662
558,43500,-20117.7076
562,43800,-20073.6792
566,44100,-20956.716
570,44400,-22127.848
574,44700,-19893.1993
577,45000,-20940.4925
581,45300,-21850.8698
585,45600,-18634.2948
589,45900,-21536.1331
592,46200,-23916.6768
596,46500,-21671.8031
601,46800,-19028.0083
605,47100,-20873.1675
609,47400,-21580.6303
613,47700,-20793.0093
617,48000,-20775.1969
621,48300,-18278.2368
625,48600,-22845.3236
629,48900,-20510.8121
633,49200,-20329.6249
637,49500,-22141.0387
641,49800,-20369.1405
645,50100,-18616.3512
648,50400,-20294.8423
651,50700,-20174.6427
655,51000,-19102.6911
659,51300,-18120.6579
663,51600,-21137.2059
666,51900,-17593.47
669,52200,-20451.0443
672,52500,-22014.598
676,52800,-21096.3839
679,53100,-22785.2301
683,53400,-21453.2139
686,53700,-19269.7229
690,54000,-19598.5606
694,54300,-18381.2268
698,54600,-21572.5983
702,54900,-20661.0364
706,55200,-19359.2604
710,55500,-20128.4891
714,55800,-19284.2857
717,56100,-18371.5793
721,56400,-19356.1177
725,56700,-19115.8053
729,57000,-20122.8719
733,57300,-22313.3678
736,57600,-22853.0266
740,57900,-20459.1586
744,58200,-23500.0631
748,58500,-21825.2219
751,58800,-21249.1818
754,59100,-20719.9507
758,59400,-19998.4852
762,59700,-20346.6162
766,60000,-19946.8168
770,60300,-21479.5963
774,60600,-20321.1967
778,60900,-18416.3398
782,61200,-19780.7689
786,61500,-20555.8889
790,61800,-18751.5467
793,62100,-21435.6259
797,62400,-20478.6418
801,62700,-19408.4583
804,63000,-22725.8775
808,63300,-22107.1483
812,63600,-20694.2671
816,63900,-23180.5981
820,64200,-21576.7301
824,64500,-20642.1708
828,64800,-22054.1914
832,65100,-20932.6349
836,65400,-19454.2656
840,65700,-21965.3434
844,66000,-21831.5074
848,66300,-18602.3344
851,66600,-19148.6233
855,66900,-20322.3498
859,67200,-22259.8519
863,67500,-21864.3182
867,67800,-21728.5972
871,68100,-18934.3929
874,68400,-23106.5003
877,68700,-18281.1912
881,69000,-22185.2577
884,69300,-20902.1317
888,69600,-19627.3735
892,69900,-20570.5169
896,70200,-19778.0895
900,70500,-21220.443
904,70800,-21061.4747
908,71100,-20818.9615
912,71400,-20665.7582
915,71700,-21357.1535
919,72000,-22034.5507
923,72300,-19042.5278
927,72600,-20698.4334
930,72900,-21661.2879
934,73200,-20005.1717
938,73500,-22198.0559
942,73800,-20726.1559
946,74100,-21242.1009
950,74400,-22459.4164
954,74700,-21482.9785
958,75000,-21407.7466
962,75300,-18853.3679
965,75600,-21030.0649
969,75900,-18988.8414
973,76200,-20950.6609
977,76500,-19894.0258
980,76800,-22476.7734
984,77100,-19835.4341
988,77400,-18667.1075
992,77700,-20502.968
994,78000,-20269.2785
998,78300,-21746.8567
1000,78600,-22195.9876
1004,78900,-18354.5112
1008,79200,-19719.8509
1012,79500,-21853.9764
1017,79800,-23166.5544
1021,80100,-18738.2166
1025,80400,-19579.1828
1029,80700,-19423.7746
1033,81000,-23513.3863
1037,81300,-19376.4857
1041,81600,-18970.567
1045,81900,-20299.6043
1049,82200,-20046.6861
1053,82500,-21128.5654
1057,82800,-18744.9846
1061,83100,-20255.7191
1065,83400,-18272.9586
1069,83700,-20989.6051
1073,84000,-23121.0672
1077,84300,-20760.8663
1081,84600,-20829.1821
1085,84900,-20466.3374
1088,85200,-19513.2359
1092,85500,-20191.7903
1096,85800,-21616.7211
1100,86100,-19455.8287
1104,86400,-19410.4944
1108,86700,-21694.9173
1112,87000,-20480.4894
1116,87300,-21145.355
1120,87600,-19295.864
1124,87900,-18449.4665
1128,88200,-21164.0479
1132,88500,-21798.4214
1136,88800,-21152.8671
1141,89100,-21158.4391
1145,89400,-21590.8144
1148,89700,-18464.4918
1152,90000,-22117.0333
1156,90300,-20210.0846
1160,90600,-21034.7146
1164,90900,-19765.5449
1168,91200,-21083.4169
1172,91500,-22945.3319
1176,91800,-22001.3593
1179,92100,-20376.428
1183,92400,-22804.7685
1187,92700,-20214.5121
1191,93000,-20649.8954
1195,93300,-20201.3663
1199,93600,-20595.584
1203,93900,-17596.4809
1207,94200,-21370.8649
1211,94500,-19734.2933
1215,94800,-21199.455
1219,95100,-22358.3445
1222,95400,-20478.8898
1226,95700,-19791.5814
1230,96000,-17992.915
1233,96300,-18285.9476
1236,96600,-18639.0525
1240,96900,-20570.3761
1243,97200,-22280.8806
1248,97500,-21781.0862
1252,97800,-19973.7189
1255,98100,-20533.1438
1259,98400,-22386.5778
1263,98700,-20450.3929
1267,99000,-20481.391
1271,99300,-18093.147
1274,99600,-19904.8013
1278,99900,-22429.2686
1282,100200,-22213.9858
1286,100500,-20470.2964
1290,100800,-19856.6299
1294,101100,-20282.1992
1298,101400,-20507.7057
1302,101700,-19441.7873
1306,102000,-20319.8943
1310,102300,-22895.3952
1314,102600,-20096.9937
1318,102900,-19779.8821
1322,103200,-20709.6227
1325,103500,-20938.1887
1329,103800,-22216.7707
1333,104100,-22327.7786
1337,104400,-21462.2384
1341,104700,-20272.9472
1345,105000,-20188.7712
1349,105300,-20082.0666
1352,105600,-23380.2276
1356,105900,-21475.7251
1360,106200,-20429.572
1364,106500,-20708.012
1368,106800,-20577.9592
1372,107100,-21070.3205
1375,107400,-21084.717
1378,107700,-24280.6968
1382,108000,-18797.5216
1386,108300,-20555.2331
1390,108600,-18708.2324
1394,108900,-20338.6095
1397,109200,-21235.2791
1401,109500,-19355.0053
1405,109800,-18635.105
1409,110100,-20321.1888
1412,110400,-20325.1687
1415,110700,-19675.2506
1419,111000,-20506.5484
1423,111300,-20385.6046
1427,111600,-22515.2431
1431,111900,-18180.0288
1434,112200,-19523.5186
1438,112500,-21215.8165
1442,112800,-20659.7132
1446,113100,-21106.3539
1450,113400,-20252.6509
1454,113700,-22047.6408
1458,114000,-20475.4043
1462,114300,-18867.288
1465,114600,-22291.6078
1469,114900,-20176.0276
1474,115200,-21090.232
1478,115500,-20816.4874
1482,115800,-19629.4576
1485,116100,-22213.3953
1489,116400,-18927.0276
1493,116700,-19075.5285
1497,117000,-21496.1237
1501,117300,-21746.1585
1505,117600,-19925.985
1509,117900,-21382.406
1513,118200,-20569.3614
1517,118500,-21236.9699
1521,118800,-23545.0417
1526,119100,-18839.2936
1530,119400,-21722.0881
1534,119700,-20325.1468
1538,120000,-20414.0611
1541,120300,-21497.454
1545,120600,-19930.8821
1549,120900,-19540.5585
1553,121200,-21594.3913
1557,121500,-19655.3524
1561,121800,-20141.3735
1565,122100,-20121.0511
1569,122400,-19475.1353
1573,122700,-20709.3903
1577,123000,-23253.7069
1580,123300,-20588.7508
1584,123600,-22162.1644
1588,123900,-21221.8399
1592,124200,-21043.9958
1596,124500,-19605.1995
1600,124800,-17957.8835
1604,125100,-20333.8265
1608,125400,-23402.0404
1612,125700,-18841.4223
1615,126000,-21383.6592
1619,126300,-20497.4999
1623,126600,-20814.1186
1627,126900,-20017.3668
1632,127200,-21110.2551
1636,127500,-17388.2914
1639,127800,-20648.6841
1644,128100,-20521.5379
1647,128400,-20702.605
1651,128700,-21815.5232
1655,129000,-21590.3629
1660,129300,-21032.7398
1664,129600,-20118.7298
1668,129900,-21265.4911
1672,130200,-20127.1075
1676,130500,-22956.4461
1680,130800,-21219.5576
1685,131100,-20978.1706
1689,131400,-20462.6526
1693,131700,-21669.4588
1697,132000,-19932.7372
1701,132300,-19741.555
1706,132600,-20717.9192
1710,132900,-18766.2064
1714,133200,-19666.7223
1718,133500,-23046.0391
1722,133800,-20775.8713
1726,134100,-20219.165
1730,134400,-19836.5056
1735,134700,-20202.1338
1739,135000,-20272.527
1743,135300,-19314.2483
1747,135600,-19697.9534
1751,135900,-17785.6929
1755,136200,-20793.4028
1759,136500,-20689.4468
1763,136800,-20536.787
1768,137100,-19345.8353
1772,137400,-19727.3732
1776,137700,-17904.2479
1780,138000,-22637.2724
1783,138300,-20318.4753
1786,138600,-20669.5975
1790,138900,-18764.3014
1794,139200,-18136.2549
1798,139500,-18564.1674
1802,139800,-20477.6585
1806,140100,-20555.8145
1810,140400,-21873.6405
1814,140700,-19874.8328
1818,141000,-21356.6944
1822,141300,-19107.6124
1826,141600,-19454.0718
1830,141900,-19964.2627
1834,142200,-19209.4565
1838,142500,-19546.0477
1842,142800,-19910.124
1846,143100,-20286.0722
1850,143400,-21410.8179
1854,143700,-20578.7511
1858,144000,-19815.2385
1862,144300,-21277.8686
1866,144600,-22830.3347
1870,144900,-20860.0462
1874,145200,-18074.5077
1878,145500,-20403.5776
1882,145800,-19194.9772
1886,146100,-20342.7187
1890,146400,-17518.9512
1894,146700,-19890.1042
1898,147000,-19933.9631
1902,147300,-20382.4873
1905,147600,-18999.2913
1909,147900,-19233.6474
1913,148200,-20689.4575
1916,148500,-21157.8009
1920,148800,-20749.3161
1924,149100,-20608.7338
1928,149400,-23367.6581
1932,149700,-18532.3432
1936,150000,-19433.2146
1940,150300,-19405.5631
1944,150600,-18778.3664
1948,150900,-20934.5315
1952,151200,-19585.555
1955,151500,-21280.6173
1958,151800,-20193.6805
1963,152100,-24147.8453
1966,152400,-21807.254
1970,152700,-22101.0422
1974,153000,-19554.5503
1977,153300,-21199.2522
1981,153600,-21731.4165
1985,153900,-18779.7984
1990,154200,-19273.1497
1994,154500,-18756.3753
1998,154800,-19432.3887
2002,155100,-19997.6064
2006,155400,-20291.877
2010,155700,-20095.1314
2014,156000,-21090.6258
2018,156300,-19944.3802
2021,156600,-19586.2251
2025,156900,-18682.5416
2029,157200,-19054.8749
2033,157500,-20330.0454
2037,157800,-22137.845
2041,158100,-20713.6921
2045,158400,-18915.8334
2049,158700,-19474.1289
2053,159000,-21851.8829
2056,159300,-20016.7416
2060,159600,-21028.3525
2064,159900,-18559.3461
2068,160200,-22713.3297
2072,160500,-20294.0152
2076,160800,-21068.1567
2080,161100,-18323.9546
2083,161400,-21418.005
2087,161700,-17784.824
2091,162000,-21366.9081
2094,162300,-22514.1934
2098,162600,-20149.0006
2102,162900,-19064.4836
2106,163200,-18352.4605
2110,163500,-20712.8407
2114,163800,-21399.2062
2117,164100,-20748.5818
2121,164400,-21648.882
2125,164700,-18482.1017
2128,165000,-19273.1427
2131,165300,-19628.0853
2134,165600,-23271.1878
2139,165900,-20065.9659
2143,166200,-21134.2812
2146,166500,-20094.1656
2149,166800,-19290.3461
2153,167100,-19944.3995
2157,167400,-18985.8535
2161,167700,-19598.2291
2165,168000,-20105.0619
2169,168300,-18804.8441
2173,168600,-21099.8052
2177,168900,-20970.9985
2181,169200,-19353.8162
2185,169500,-22445.7132
2187,169800,-18465.1877
2191,170100,-21031.4287
2194,170400,-21812.4438
2197,170700,-19775.3088
2200,171000,-19238.4527
2205,171300,-22199.3569
2208,171600,-22353.6395
2212,171900,-20340.869
2216,172200,-18501.2863
2220,172500,-19777.0522
2224,172800,-21952.085
2228,173100,-22621.8781
2232,173400,-23467.8373
2236,173700,-20182.0945
2240,174000,-20398.319
2244,174300,-19085.3793
2248,174600,-22011.518
2253,174900,-19760.0762
2257,175200,-22418.3682
2261,175500,-19234.9942
2265,175800,-22758.3262
2269,176100,-20201.3977
2273,176400,-19617.8548
2277,176700,-21586.1552
2281,177000,-19022.3989
2286,177300,-20279.8962
2290,177600,-19163.1273
2294,177900,-18643.8353
2298,178200,-19194.4784
2302,178500,-21916.2992
2306,178800,-20556.9873
2310,179100,-17765.4714
2315,179400,-18906.6284
2319,179700,-19814.3684
2323,180000,-20332.7243
2327,180300,-18525.4303
2331,180600,-18337.2549
2334,180900,-19018.4579
2338,181200,-18889.8284
2342,181500,-18076.5536
2346,181800,-21619.0232
2350,182100,-21660.8982
2354,182400,-19761.1952
2358,182700,-18513.0572
2363,183000,-21159.7752
2366,183300,-20281.53
2370,183600,-18586.707
2373,183900,-22447.5261
2377,184200,-19530.9197
2381,184500,-20559.0067
2385,184800,-22119.11
2389,185100,-18339.3703
2393,185400,-18614.6198
2396,185700,-22458.8186
2400,186000,-20596.211
2404,186300,-20712.0373
2408,186600,-21640.2909
2412,186900,-18008.0133
2415,187200,-21594.6044
2419,187500,-23101.2856
2423,187800,-22724.5065
2427,188100,-19485.3432
2431,188400,-19763.4465
2435,188700,-20754.2099
2439,189000,-20528.6417
2443,189300,-19351.4019
2447,189600,-21606.4555
2451,189900,-18713.8802
2455,190200,-21901.4911
2459,190500,-20695.457
2462,190800,-23468.9402
2466,191100,-21519.7249
2470,191400,-19678.2589
2474,191700,-22323.3138
2478,192000,-21306.5254
2482,192300,-20292.2827
2486,192600,-20349.9828
2490,192900,-19195.5319
2494,193200,-19846.322
2498,193500,-19984.7722
2502,193800,-19038.3034
2506,194100,-18880.0595
2510,194400,-19216.8176
2514,194700,-17841.5373
2517,195000,-21629.6377
2521,195300,-20764.7505
2525,195600,-18278.3065
2529,195900,-18869.7013
2533,196200,-21218.3794
2537,196500,-20713.036
2540,196800,-20826.361
2544,197100,-21506.7962
2548,197400,-21364.2991
2551,197700,-18937.8626
2555,198000,-20497.8905
2559,198300,-20348.4554
2563,198600,-21441.3086
2567,198900,-20883.0708
2571,199200,-21035.9916
2575,199500,-20479.7863
2578,199800,-20495.787
2582,200100,-21526.292
2586,200400,-21155.0714
2590,200700,-20836.1471
2594,201000,-21005.4386
2597,201300,-22460.9804
2601,201600,-20623.1181
2605,201900,-18648.5576
2609,202200,-19731.0867
2612,202500,-20078.1733
2616,202800,-20317.8628
2620,203100,-18555.1808
2624,203400,-20080.4555
2627,203700,-21256.4454
2631,204000,-19363.0124
2635,204300,-21093.7279
2639,204600,-19841.3499
2643,204900,-20907.5824
2647,205200,-20341.3228
2651,205500,-18709.5279
2655,205800,-23038.9178
2659,206100,-19059.9851
2663,206400,-19516.241
2667,206700,-19558.5019
2671,207000,-21733.0976
2675,207300,-18809.4111
2679,207600,-17656.7298
2683,207900,-21798.2782
2686,208200,-20678.7793
2690,208500,-21067.8855
2694,208800,-22039.8509
2698,209100,-19995.9654
2702,209400,-20301.1031
2706,209700,-19837.3597
2710,210000,-19937.3126
2714,210300,-21438.3219
2718,210600,-19090.6175
2722,210900,-20899.1329
2726,211200,-18961.2188
2730,211500,-20598.2711
2734,211800,-21910.2969
2738,212100,-20423.5781
2742,212400,-19053.2524
2746,212700,-21524.0846
2750,213000,-20319.3688
2753,213300,-20823.9824
2757,213600,-17849.434
2761,213900,-20290.5459
2765,214200,-21158.2059
2769,214500,-20330.0196
2773,214800,-20022.419
2778,215100,-20433.5155
2782,215400,-21408.9481
2786,215700,-20691.0234
2790,216000,-20739.6308
2794,216300,-18931.8987
2798,216600,-20237.3403
2802,216900,-19173.8239
2806,217200,-18796.4985
2809,217500,-18701.6113
2813,217800,-21223.5798
2817,218100,-22013.5618
2821,218400,-20152.8253
2825,218700,-22170.3619
2829,219000,-21354.1779
2833,219300,-22689.4799
2837,219600,-19907.0742
2841,219900,-20590.5347
2845,220200,-22052.3976
2849,220500,-21664.4784
2853,220800,-20436.8432
2857,221100,-18905.2766
2861,221400,-20103.139
2865,221700,-21693.7718
2869,222000,-21214.8931
2873,222300,-16645.45
2877,222600,-20801.6252
2881,222900,-21697.9288
2885,223200,-21872.9095
2889,223500,-22590.6128
2893,223800,-20920.6101
2897,224100,-18527.8906
2901,224400,-21826.6034
2905,224700,-22015.7215
2909,225000,-19766.5996
2913,225300,-20468.4451
2917,225600,-20802.7082
2921,225900,-19715.4403
2925,226200,-20261.811
2929,226500,-20619.7233
2931,226800,-22774.4476
2935,227100,-19568.7181
2939,227400,-19179.1822
2943,227700,-19899.8152
2947,228000,-21721.344
2951,228300,-19358.755
2955,228600,-20415.3714
2959,228900,-20925.7091
2963,229200,-17783.1772
2967,229500,-21463.0319
2971,229800,-19690.0562
2975,230100,-23459.6997
2979,230400,-21443.344
2983,230700,-20238.0114
2987,231000,-20790.5874
2991,231300,-19566.6917
2995,231600,-21597.1609
2999,231900,-17922.603
3003,232200,-19967.886
3007,232500,-21518.3465
3010,232800,-21688.6877
3014,233100,-19184.3662
3018,233400,-20385.4227
3022,233700,-19912.7506
3026,234000,-20793.0552
3029,234300,-19872.4265
3033,234600,-21260.4615
3037,234900,-19740.2504
3041,235200,-19917.7906
3045,235500,-20541.7546
3049,235800,-20686.944
3053,236100,-21556.5975
3057,236400,-19820.4434
3061,236700,-19252.4501
3065,237000,-19643.8194
3069,237300,-18770.0828
3071,237600,-23833.9861
3075,237900,-19219.1581
3079,238200,-18915.3982
3083,238500,-20556.7813
3087,238800,-22429.9852
3090,239100,-18697.9329
3094,239400,-20648.4165
3098,239700,-21995.1511
3102,240000,-18967.1516
3106,240300,-20294.0109
3110,240600,-18985.4099
3114,240900,-22184.2016
3117,241200,-18760.003
3121,241500,-19154.9331
3125,241800,-19889.8005
3128,242100,-19170.1471
3132,242400,-20427.3218
3136,242700,-20744.3722
3140,243000,-20263.8237
3144,243300,-21849.1874
3147,243600,-20619.7588
3151,243900,-18783.8975
3155,244200,-20182.7788
3159,244500,-20618.068
3163,244800,-19518.123
3167,245100,-19952.1331
3171,245400,-19102.6593
3175,245700,-21093.1403
3179,246000,-22777.7831
3184,246300,-19598.9282
3188,246600,-20951.1727
3192,246900,-17764.1983
3196,247200,-21055.4377
3200,247500,-18002.566
3204,247800,-21536.7346
3207,248100,-23199.3578
3211,248400,-19934.8116
3215,248700,-20583.0762
3219,249000,-20347.708
3223,249300,-20340.8826
3226,249600,-22446.9474
3230,249900,-21286.4728
3233,250200,-22235.8421
3237,250500,-21665.6625
3241,250800,-19182.7245
3245,251100,-19228.7901
3249,251400,-19713.8736
3253,251700,-21793.9265
3257,252000,-18495.5189
3261,252300,-20581.8071
3265,252600,-21920.4901
3269,252900,-20803.9347
3273,253200,-19367.3212
3277,253500,-19797.8942
3281,253800,-19418.7006
3284,254100,-21178.7715
3288,254400,-20786.6532
3291,254700,-19284.1477
3296,255000,-20253.9059
3299,255300,-22857.7235
3303,255600,-21117.5971
3307,255900,-20122.9268
3311,256200,-22190.8721
3315,256500,-20088.4438
3319,256800,-22546.7621
3322,257100,-19387.4164
3326,257400,-20680.8345
3330,257700,-22024.5392
3334,258000,-21969.6428
3338,258300,-19931.8923
3342,258600,-20414.816
3345,258900,-21812.7709
3349,259200,-19600.9706
3353,259500,-21449.2129
3357,259800,-20234.3168
3361,260100,-20218.196
3365,260400,-20832.0264
3369,260700,-20377.6756
3373,261000,-19603.7399
3378,261300,-21592.9987
3382,261600,-21823.2487
3386,261900,-22109.7684
3390,262200,-20258.5222
3394,262500,-19258.1683
3398,262800,-20872.7651
3402,263100,-21881.8898
3406,263400,-23106.4432
3410,263700,-21452.6582
3414,264000,-20249.604
3418,264300,-18773.6381
3422,264600,-23272.4598
3426,264900,-20639.6315
3430,265200,-20294.8907
3434,265500,-23658.9
3438,265800,-22660.5408
3442,266100,-20413.1802
3445,266400,-22832.5334
3450,266700,-20482.2531
3453,267000,-19322.4604
3457,267300,-21777.4456
3460,267600,-25042.8376
3464,267900,-21910.821
3468,268200,-22978.7786
3473,268500,-20535.3619
3476,268800,-23112.8057
3480,269100,-21294.2517
3484,269400,-20226.0935
3489,269700,-20116.8121
3492,270000,-20224.792
3496,270300,-21260.0442
3500,270600,-22561.6424
3504,270900,-20808.2573
3508,271200,-22879.1167
3512,271500,-21679.462
3515,271800,-21149.2582
3519,272100,-18909.3878
3523,272400,-21336.3598
3527,272700,-22413.7381
3531,273000,-22162.8023
3535,273300,-21000.3382
3539,273600,-20680.9572
3543,273900,-20742.9419
3547,274200,-22089.9105
3551,274500,-23280.5136
3555,274800,-19459.5391
3559,275100,-20658.8784
3563,275400,-19727.1328
3567,275700,-19800.9551
3571,276000,-21347.5433
3574,276300,-19425.4983
3578,276600,-20471.5181
3583,276900,-22586.6933
3587,277200,-23129.4487
3591,277500,-19862.1105
3595,277800,-21423.7263
3599,278100,-21651.3572
3603,278400,-20612.5453
3607,278700,-19390.2055
3611,279000,-20726.1159
3615,279300,-19696.9159
3619,279600,-21383.0991
3623,279900,-22891.0851
3627,280200,-20264.4814
3631,280500,-19238.2764
3635,280800,-19990.2728
3639,281100,-20303.3877
3643,281400,-20934.6051
3646,281700,-19750.6922
3650,282000,-19081.5446
3654,282300,-21757.7284
3658,282600,-20822.5797
3662,282900,-20622.4919
3666,283200,-22362.7474
3670,283500,-21229.5998
3675,283800,-21322.5627
3679,284100,-19053.9167
3683,284400,-20418.4741
3687,284700,-20466.7605
3691,285000,-21085.697
3695,285300,-19259.513
3699,285600,-19236.7079
3703,285900,-19544.1239
3707,286200,-19078.5078
3711,286500,-16800.4566
3715,286800,-20890.3716
3719,287100,-16952.9399
3723,287400,-20587.3507
3727,287700,-18846.2364
3731,288000,-20092.9774
3734,288300,-20718.4336
3738,288600,-21153.4694
3741,288900,-21348.9104
3744,289200,-22618.9522
3748,289500,-21647.1278
3752,289800,-22277.9372
3756,290100,-21859.2561
3760,290400,-20655.1647
3763,290700,-19462.8181
3767,291000,-20708.7705
3771,291300,-21268.7477
3775,291600,-21690.7533
3779,291900,-20902.6284
3783,292200,-19664.9615
3787,292500,-20598.5104
3791,292800,-20373.8193
3796,293100,-20484.4739
3800,293400,-20450.8973
3802,293700,-21050.9887
3806,294000,-20924.6552
3810,294300,-21699.1658
3814,294600,-18682.1847
3817,294900,-18657.7706
3820,295200,-20240.8903
3824,295500,-18217.6125
3828,295800,-19109.6736
3832,296100,-21174.3218
3836,296400,-20700.1743
