episode,timestep,reward
432,31800,-24238.7616
436,32100,-21197.6961
440,32400,-23341.0259
444,32700,-25246.9771
448,33000,-24327.664
452,33300,-23502.9644
455,33600,-21529.2924
459,33900,-22709.984
463,34200,-21998.3289
467,34500,-21652.0257
471,34800,-24204.7902
475,35100,-19478.4644
479,35400,-20741.5398
483,35700,-22767.6011
487,36000,-22625.1066
491,36300,-20176.7683
495,36600,-20258.7649
499,36900,-22107.6926
503,37200,-24402.3452
506,37500,-23422.1495
510,37800,-23444.3435
514,38100,-21851.5314
518,38400,-24124.8846
522,38700,-21933.6828
526,39000,-22414.5332
530,39300,-22549.2077
533,39600,-20125.1093
537,39900,-19864.2729
541,40200,-20343.6646
545,40500,-20368.57
549,40800,-20697.6474
553,41100,-23478.6308
557,41400,-19811.4362
561,41700,-18257.1451
565,42000,-20763.8179
569,42300,-20268.213
573,42600,-21123.0384
577,42900,-20223.0354
581,43200,-20718.1929
585,43500,-17978.0801
589,43800,-21659.8699
592,44100,-21727.3105
596,44400,-21716.5714
599,44700,-20687.4727
603,45000,-22674.7344
607,45300,-23286.4032
611,45600,-24085.7251
615,45900,-22133.8871
618,46200,-22015.7622
622,46500,-19523.1509
626,46800,-20381.2612
630,47100,-21690.9184
634,47400,-21440.3868
638,47700,-19184.7435
641,48000,-20597.4236
646,48300,-20583.9997
650,48600,-19752.4139
654,48900,-22267.3226
658,49200,-21007.9494
662,49500,-19049.9415
665,49800,-20291.1785
670,50100,-21495.1374
674,50400,-20850.87
678,50700,-20353.7153
681,51000,-19880.5241
685,51300,-22592.8064
689,51600,-23542.1249
693,51900,-20301.9566
697,52200,-21554.972
701,52500,-23735.7157
705,52800,-20990.1208
710,53100,-22157.5662
714,53400,-21147.4647
718,53700,-21273.0568
721,54000,-21502.8773
725,54300,-18838.2684
729,54600,-20376.4166
733,54900,-19425.458
737,55200,-22827.2203
741,55500,-23013.0526
745,55800,-22484.6755
749,56100,-19012.6155
753,56400,-23048.4704
757,56700,-20732.8241
761,57000,-23085.0823
766,57300,-19899.8514
769,57600,-21076.6272
772,57900,-21710.039
776,58200,-22059.7975
780,58500,-19435.7568
784,58800,-22946.9191
787,59100,-19465.1612
791,59400,-22497.0315
795,59700,-20631.6964
799,60000,-21219.0975
803,60300,-21496.3775
807,60600,-21902.821
810,60900,-20485.7824
814,61200,-20834.0879
818,61500,-22120.5014
822,61800,-20373.2811
825,62100,-19604.786
829,62400,-22156.2366
832,62700,-21383.957
836,63000,-21494.546
840,63300,-23269.0511
844,63600,-22014.4131
848,63900,-21071.2804
852,64200,-21240.5692
856,64500,-20134.8387
859,64800,-24476.9667
864,65100,-20349.5062
868,65400,-20684.9066
871,65700,-18756.9011
875,66000,-20921.9794
879,66300,-19327.5226
883,66600,-20947.2901
886,66900,-19064.8429
889,67200,-20771.1197
893,67500,-19678.6428
897,67800,-20387.0557
901,68100,-17779.3874
905,68400,-20348.2806
909,68700,-19702.6025
913,69000,-21947.422
917,69300,-22323.685
921,69600,-19720.575
925,69900,-20792.3833
928,70200,-23905.7895
931,70500,-20457.6344
935,70800,-19851.2943
939,71100,-21789.2183
943,71400,-20118.7773
946,71700,-21421.5402
950,72000,-18845.8317
954,72300,-20644.8545
958,72600,-21095.471
962,72900,-19107.148
966,73200,-20207.7897
970,73500,-20143.9442
974,73800,-21907.449
977,74100,-20931.1314
981,74400,-20942.6277
985,74700,-20256.0226
988,75000,-22645.4506
991,75300,-21398.672
993,75600,-22044.7099
997,75900,-21169.5324
1001,76200,-21224.3826
1005,76500,-22994.776
1009,76800,-21598.647
1013,77100,-18741.2865
1017,77400,-22309.5978
1021,77700,-23692.493
1025,78000,-21506.4324
1029,78300,-20641.5162
1032,78600,-22860.0061
1035,78900,-21881.8812
1039,79200,-20892.3898
1043,79500,-23119.8212
1046,79800,-20202.8464
1050,80100,-20632.1177
1054,80400,-24243.2199
1058,80700,-19004.8058
1062,81000,-21982.2484
1066,81300,-22178.1866
1070,81600,-23069.0417
1074,81900,-19782.9203
1078,82200,-21931.9189
1082,82500,-20792.7726
1086,82800,-20987.4769
1089,83100,-23088.8391
1093,83400,-20310.0309
1097,83700,-20648.0427
1101,84000,-20643.8346
1106,84300,-22029.9304
1110,84600,-20725.9637
1114,84900,-20714.6869
1118,85200,-20498.894
1122,85500,-20721.5075
1126,85800,-21294.7786
1130,86100,-21086.1055
1134,86400,-21194.4519
1138,86700,-20944.5671
1142,87000,-21834.9184
1146,87300,-21679.1122
1150,87600,-19269.8585
1154,87900,-22866.9713
1158,88200,-21351.4495
1162,88500,-20400.2563
1167,88800,-22056.1723
1171,89100,-21424.829
1174,89400,-18954.1224
1178,89700,-21503.564
1182,90000,-20906.6263
1186,90300,-19978.5236
1190,90600,-21636.5664
1194,90900,-20543.1792
1198,91200,-19654.4324
1202,91500,-22989.5604
1207,91800,-21024.2431
1211,92100,-18744.4238
1215,92400,-20489.9762
1219,92700,-22452.3449
1223,93000,-20798.1684
1227,93300,-23428.0325
1229,93600,-20585.2844
1233,93900,-20553.9679
1237,94200,-19844.6518
1241,94500,-22565.0877
1245,94800,-21204.0986
1249,95100,-20951.0095
1253,95400,-20697.1059
1257,95700,-20641.5127
1261,96000,-21628.5637
1265,96300,-20106.7924
1269,96600,-20576.9413
1273,96900,-18941.8141
1277,97200,-20569.0493
1281,97500,-20847.4985
1284,97800,-19814.0136
1287,98100,-21226.0748
1290,98400,-21359.657
1294,98700,-21491.2113
1298,99000,-21454.3898
1302,99300,-22285.8579
1306,99600,-20628.3172
1309,99900,-20116.3366
1313,100200,-19542.0763
1317,100500,-22477.1583
1321,100800,-19216.4687
1325,101100,-21438.9959
1328,101400,-21712.438
1332,101700,-18619.8295
1335,102000,-22237.553
1340,102300,-21122.829
1344,102600,-21380.5506
1347,102900,-18740.9126
1351,103200,-19656.5136
1354,103500,-19777.3021
1358,103800,-20830.8627
1361,104100,-19416.9666
1365,104400,-21773.3858
1369,104700,-22061.2579
1373,105000,-21705.5343
1377,105300,-20179.0268
1381,105600,-23241.1501
1384,105900,-22907.2897
1387,106200,-22957.2038
1390,106500,-17667.0677
1394,106800,-20122.5636
1396,107100,-24399.0288
1399,107400,-21781.581
1402,107700,-18058.6145
1406,108000,-21131.0613
1410,108300,-21552.8473
1413,108600,-20962.6521
1417,108900,-20384.4841
1421,109200,-19846.9854
1424,109500,-20521.9606
1427,109800,-19286.799
1431,110100,-21375.444
1434,110400,-21437.5846
1438,110700,-22335.4057
1442,111000,-21684.5034
1446,111300,-21982.538
1450,111600,-20834.0012
1453,111900,-20203.9605
1456,112200,-19209.1198
1460,112500,-22799.0673
1464,112800,-21356.2032
1468,113100,-21454.9251
1472,113400,-22157.1755
1476,113700,-20516.4854
1480,114000,-19266.2936
1484,114300,-20980.7931
1487,114600,-20731.5594
1490,114900,-20940.1427
1494,115200,-19802.8963
1497,115500,-21453.2659
1501,115800,-18207.1451
1505,116100,-21527.047
1509,116400,-20228.5748
1513,116700,-20366.055
1517,117000,-20423.2192
1519,117300,-18825.7942
1522,117600,-22378.9566
1526,117900,-19660.2078
1530,118200,-21355.3211
1534,118500,-22030.4639
1538,118800,-21324.2802
1542,119100,-19827.6606
1546,119400,-20299.7999
1549,119700,-20228.9773
1553,120000,-19330.3894
1557,120300,-22320.2905
1561,120600,-19679.9322
1565,120900,-20474.7532
1568,121200,-22001.2635
1572,121500,-21415.4833
1576,121800,-20425.2906
1580,122100,-20835.815
1584,122400,-20545.9001
1588,122700,-20128.6861
1592,123000,-20551.4806
1595,123300,-19849.3911
1599,123600,-19951.5604
1603,123900,-21574.0197
1607,124200,-21042.3045
1611,124500,-21110.5251
1615,124800,-21355.9496
1619,125100,-17996.8532
1622,125400,-22289.5443
1626,125700,-21326.0455
1630,126000,-22258.853
1633,126300,-21799.676
1637,126600,-20872.4653
1640,126900,-24333.2513
1644,127200,-21106.675
1647,127500,-22264.01
1650,127800,-20493.4903
1654,128100,-20095.3321
1658,128400,-19724.0787
1661,128700,-24733.0209
1665,129000,-19687.0854
1668,129300,-21128.8998
1672,129600,-21004.7094
1676,129900,-21501.0019
1680,130200,-20799.439
1684,130500,-20236.5929
1688,130800,-21628.3516
1692,131100,-20775.6578
1696,131400,-22036.924
1700,131700,-20834.7975
1704,132000,-20610.4713
1708,132300,-19599.61
1712,132600,-21594.863
1716,132900,-18752.2564
1720,133200,-20716.2122
1723,133500,-19139.9203
1727,133800,-22255.8845
1731,134100,-22266.8227
1735,134400,-20477.2335
1739,134700,-20957.0671
1743,135000,-20076.2449
1748,135300,-19388.5746
1752,135600,-21082.7157
1756,135900,-21747.4348
1760,136200,-21150.577
1763,136500,-18111.3493
1767,136800,-21861.9817
1770,137100,-24266.6155
1773,137400,-22190.3687
1777,137700,-26855.5038
1781,138000,-20926.9315
1785,138300,-19278.8824
1789,138600,-21861.6684
1792,138900,-21027.1268
1795,139200,-21247.2087
1799,139500,-18118.7409
1803,139800,-19863.6791
1807,140100,-19413.1346
1811,140400,-22200.0587
1815,140700,-20099.9048
1819,141000,-20970.8666
1822,141300,-21352.5367
1825,141600,-19564.7606
1829,141900,-20126.8999
1833,142200,-21125.3141
1836,142500,-20450.5139
1840,142800,-19044.4205
1844,143100,-23603.1095
1848,143400,-22203.8225
1852,143700,-22765.2644
1856,144000,-21985.6692
1859,144300,-19554.3336
1863,144600,-21187.4359
1867,144900,-20579.6438
1871,145200,-19898.8976
1875,145500,-20782.5844
1879,145800,-20359.1773
1883,146100,-21517.3593
1887,146400,-21030.1805
1891,146700,-20655.7442
1894,147000,-22027.5548
1898,147300,-20739.6351
1901,147600,-21498.8293
1905,147900,-21908.8385
1908,148200,-22036.5501
1912,148500,-19887.3117
1916,148800,-20091.3304
1920,149100,-20377.0393
1924,149400,-18594.847
1927,149700,-20926.8946
1931,150000,-20918.3161
1935,150300,-22181.2288
1939,150600,-23874.9869
1943,150900,-20211.5103
1947,151200,-20638.5162
1951,151500,-21829.3853
1955,151800,-23861.5348
1959,152100,-26811.3048
1963,152400,-20975.3237
1967,152700,-19714.9154
1971,153000,-20686.1031
1975,153300,-19069.4876
1979,153600,-22384.2893
1982,153900,-21189.9632
1986,154200,-19402.8093
1990,154500,-20144.5022
1994,154800,-21242.3396
1998,155100,-20406.9528
2002,155400,-21184.3283
2006,155700,-19666.2101
2010,156000,-19737.4222
2013,156300,-19984.401
2017,156600,-20220.0545
2021,156900,-22341.9377
2024,157200,-20386.0403
2028,157500,-20409.4365
2032,157800,-20790.1022
2036,158100,-20868.8421
2040,158400,-19476.3737
2043,158700,-18961.8037
2047,159000,-21161.6175
2051,159300,-20091.6265
2055,159600,-23061.807
2058,159900,-20761.2655
2063,160200,-20329.7246
2066,160500,-19002.8648
2070,160800,-20413.1952
2074,161100,-22563.8226
2078,161400,-20283.8676
2082,161700,-21800.7386
2086,162000,-21333.658
2090,162300,-20532.8134
2094,162600,-20965.7887
2098,162900,-21749.8908
2102,163200,-19067.2213
2105,163500,-21361.8085
2109,163800,-21258.7762
2113,164100,-21525.7394
2117,164400,-20686.8412
2121,164700,-20586.1312
2125,165000,-21094.8902
2129,165300,-20047.1868
2133,165600,-19139.5095
2137,165900,-20108.8006
2141,166200,-18740.8201
2145,166500,-21655.0532
2149,166800,-19541.5936
2153,167100,-20122.1855
2156,167400,-20845.8636
2160,167700,-20403.3486
2163,168000,-19864.0526
2167,168300,-20408.9254
2171,168600,-20127.1883
2175,168900,-18632.046
2179,169200,-21601.0609
2183,169500,-21083.3074
2186,169800,-21015.5224
2190,170100,-20815.9414
2194,170400,-24561.3131
2198,170700,-20400.8421
2202,171000,-20806.9242
2206,171300,-21010.6293
2209,171600,-21147.4382
2213,171900,-19444.0391
2217,172200,-19776.9807
2221,172500,-19180.7766
2225,172800,-22576.3824
2229,173100,-21410.7608
2233,173400,-22075.4031
2237,173700,-19492.0724
2241,174000,-21681.9138
2244,174300,-21792.9389
2247,174600,-20719.0049
2252,174900,-22657.9592
2256,175200,-21557.5347
2259,175500,-20971.1887
2262,175800,-21656.5577
2266,176100,-19287.2282
2269,176400,-22916.2699
2273,176700,-20693.4187
2277,177000,-20310.8315
2281,177300,-21283.5634
2285,177600,-21328.0245
2289,177900,-23107.2885
2293,178200,-20897.8954
2297,178500,-21598.1277
2301,178800,-20266.5811
2305,179100,-21995.2258
2308,179400,-21990.4593
2312,179700,-21624.9382
2316,180000,-20125.4398
2320,180300,-20347.1628
2324,180600,-21899.9204
2327,180900,-21263.7888
2331,181200,-21366.2131
2335,181500,-21654.8453
2338,181800,-21526.0707
2342,182100,-21523.9769
2346,182400,-19320.7921
2350,182700,-20218.3444
2354,183000,-18940.8718
2356,183300,-23570.6535
2360,183600,-22886.8862
2364,183900,-20967.5642
2368,184200,-20880.3247
2371,184500,-24736.4993
2375,184800,-21303.0332
2378,185100,-21558.7958
2381,185400,-22661.9196
2385,185700,-21430.695
2388,186000,-24481.3235
2392,186300,-21070.4421
2396,186600,-21492.485
2400,186900,-20372.5477
2404,187200,-23726.5273
2408,187500,-19715.4438
2411,187800,-21712.4657
2415,188100,-21299.5525
2419,188400,-21394.8868
2423,188700,-20994.6505
2427,189000,-20810.5429
2430,189300,-20972.3811
2434,189600,-21670.8446
2438,189900,-20463.7233
2442,190200,-21325.2682
2446,190500,-22948.679
2450,190800,-20376.4512
2453,191100,-20123.1541
2457,191400,-20224.2063
2461,191700,-19175.679
2465,192000,-19315.0098
2469,192300,-17694.7971
2473,192600,-19757.2722
2477,192900,-22341.0443
2481,193200,-20057.3903
2485,193500,-21986.7364
2488,193800,-21150.9485
2491,194100,-22242.546
2495,194400,-21543.884
2499,194700,-19856.2082
2503,195000,-21243.8475
2507,195300,-18655.3286
2510,195600,-20997.428
2514,195900,-20968.0408
2518,196200,-21811.9169
2521,196500,-21074.0306
2524,196800,-21605.8881
2528,197100,-21289.9483
2532,197400,-20554.7274
2535,197700,-20568.8656
2539,198000,-21995.1308
2542,198300,-23162.2755
2546,198600,-21465.417
2550,198900,-22571.3679
2554,199200,-22619.0413
2558,199500,-22780.3253
2562,199800,-20088.3949
2565,200100,-22651.6036
2569,200400,-19535.1206
2573,200700,-19624.6992
2577,201000,-20148.6995
2581,201300,-19419.8704
2585,201600,-22658.0377
2589,201900,-20414.6416
2593,202200,-21490.9825
2597,202500,-21255.9245
2601,202800,-20359.2917
2605,203100,-20713.4778
2609,203400,-21258.3876
2613,203700,-19535.0041
2617,204000,-20774.9586
2620,204300,-19879.862
2624,204600,-19944.8198
2628,204900,-19829.6834
2632,205200,-23369.6849
2635,205500,-22764.0737
2639,205800,-20425.5064
2643,206100,-20770.1297
2647,206400,-21970.7031
2651,206700,-21195.0627
2655,207000,-22674.7776
2659,207300,-22519.6068
2663,207600,-21513.2618
2667,207900,-21369.1355
2671,208200,-20311.9149
2675,208500,-21432.7823
2679,208800,-21873.7466
2683,209100,-18864.9171
2687,209400,-21247.4451
2691,209700,-19613.0506
2695,210000,-18808.0165
2699,210300,-20603.1024
2703,210600,-20650.0551
2706,210900,-19826.0204
2710,211200,-20499.7482
2714,211500,-21574.1354
