episode,timestep,reward
477,70500,-4252.0437
479,70800,-3667.9925
481,71100,-3944.9111
483,71400,-4618.644
485,71700,-4040.4092
487,72000,-4307.9086
489,72300,-3792.2152
491,72600,-3696.7935
493,72900,-7218.0959
495,73200,-3942.2957
497,73500,-4023.5984
499,73800,-3544.598
501,74100,-5809.5911
503,74400,-3362.536
505,74700,-4094.113
507,75000,-3471.295
509,75300,-3938.7988
511,75600,-3852.7199
513,75900,-3416.2795
515,76200,-3042.3096
517,76500,-4358.9417
519,76800,-4156.2955
521,77100,-3472.1049
523,77400,-3643.3323
525,77700,-5568.1861
527,78000,-8859.2952
529,78300,-3265.0191
531,78600,-3873.9782
533,78900,-4893.375
535,79200,-6277.8526
537,79500,-3802.8419
539,79800,-3880.1873
541,80100,-6373.0008
543,80400,-3531.4778
545,80700,-3621.6042
547,81000,-3747.1066
549,81300,-3824.038
551,81600,-3916.5408
553,81900,-6407.6425
555,82200,-3800.2797
557,82500,-3784.6245
559,82800,-3514.6344
561,83100,-3803.9493
563,83400,-4705.2553
565,83700,-3060.5384
567,84000,-6538.6344
569,84300,-6852.4637
571,84600,-3196.2714
573,84900,-3486.9146
575,85200,-7491.4383
577,85500,-4407.7146
579,85800,-4017.9963
581,86100,-6267.011
583,86400,-3995.5265
585,86700,-3797.7308
587,87000,-3426.4608
589,87300,-3548.5647
591,87600,-4204.9589
593,87900,-5707.1535
595,88200,-2922.4136
597,88500,-7760.1588
599,88800,-3623.9843
602,89100,-4090.5684
604,89400,-3683.7999
606,89700,-3349.1406
608,90000,-3568.8507
610,90300,-3456.3408
612,90600,-3385.959
614,90900,-3526.717
616,91200,-3675.7837
618,91500,-4153.774
620,91800,-3384.7684
622,92100,-3931.8124
624,92400,-3725.1037
626,92700,-3609.9151
628,93000,-6675.513
630,93300,-3703.1914
632,93600,-3820.8091
634,93900,-3633.2113
636,94200,-4029.6971
638,94500,-26172.203
640,94800,-3165.7692
642,95100,-3167.2347
644,95400,-3746.9629
646,95700,-8632.1364
648,96000,-3421.9522
650,96300,-5510.737
652,96600,-3586.8878
654,96900,-3733.005
656,97200,-3322.1269
658,97500,-3979.6381
660,97800,-4403.4678
662,98100,-3534.4168
664,98400,-3425.7361
666,98700,-4139.8568
668,99000,-4293.1597
670,99300,-5818.0535
672,99600,-9790.3884
674,99900,-5549.8727
