episode,timestep,reward
380,53100,-9306.7079
382,53400,-28806.3348
384,53700,-7495.6898
386,54000,-27325.4247
389,54300,-3833.2528
391,54600,-7296.0502
393,54900,-3770.6463
395,55200,-6709.754
397,55500,-3439.1002
399,55800,-3953.7509
401,56100,-5884.0949
403,56400,-6147.6563
405,56700,-3731.6259
407,57000,-6861.1137
409,57300,-29944.8946
411,57600,-9919.7249
413,57900,-5625.298
415,58200,-4150.104
417,58500,-6910.792
419,58800,-7213.1497
421,59100,-28492.0767
423,59400,-3704.0822
425,59700,-7402.3379
427,60000,-3452.2827
429,60300,-11933.7412
431,60600,-18161.8421
433,60900,-7150.9279
435,61200,-5023.6513
437,61500,-20719.8869
440,61800,-8853.3225
442,62100,-8894.1856
444,62400,-5157.6297
447,62700,-6476.3355
449,63000,-30670.104
451,63300,-5989.1629
453,63600,-9290.7725
455,63900,-3786.6464
457,64200,-6499.577
459,64500,-3876.7548
461,64800,-6101.2957
463,65100,-6138.9101
465,65400,-21150.2269
467,65700,-5803.7119
469,66000,-6209.5217
471,66300,-17517.6473
473,66600,-6696.4267
475,66900,-13109.5658
477,67200,-6109.5979
479,67500,-7986.5435
481,67800,-8492.6041
483,68100,-3881.6816
485,68400,-3455.3454
487,68700,-23350.3544
489,69000,-4435.2022
491,69300,-29295.478
493,69600,-4509.7467
495,69900,-11149.1988
497,70200,-4454.4283
499,70500,-6403.93
501,70800,-6533.019
503,71100,-6731.077
505,71400,-4428.9088
507,71700,-4558.5211
509,72000,-6544.8773
511,72300,-3679.9497
513,72600,-3263.1636
515,72900,-5882.5584
517,73200,-6035.6525
519,73500,-5865.0336
521,73800,-5614.3222
523,74100,-6727.8061
525,74400,-5880.915
527,74700,-3803.3976
529,75000,-8270.5403
531,75300,-3861.5615
533,75600,-3586.8552
535,75900,-5891.8206
537,76200,-4516.1944
539,76500,-3633.9629
541,76800,-3572.6837
543,77100,-19534.8723
545,77400,-3655.3117
547,77700,-3118.748
549,78000,-3600.1469
551,78300,-3955.1985
553,78600,-6799.9664
555,78900,-7162.5929
557,79200,-17168.4225
559,79500,-6545.3359
561,79800,-5574.2474
563,80100,-4163.7176
565,80400,-8232.9128
567,80700,-5952.8162
569,81000,-5111.5675
571,81300,-4469.9673
573,81600,-3329.541
576,81900,-6856.5749
578,82200,-4054.5836
580,82500,-5993.5005
582,82800,-3205.0711
584,83100,-3600.3594
586,83400,-29654.0577
588,83700,-28649.7751
590,84000,-12573.2084
592,84300,-4597.7565
594,84600,-4206.3461
596,84900,-15517.6297
598,85200,-5542.1888
600,85500,-34383.3815
602,85800,-6957.3863
604,86100,-23693.2053
606,86400,-6935.4227
608,86700,-10733.0889
610,87000,-4289.7073
612,87300,-5053.6886
614,87600,-4957.5236
616,87900,-4314.8997
618,88200,-3483.3015
620,88500,-3645.5323
622,88800,-3579.4075
624,89100,-4202.1873
626,89400,-3936.3908
628,89700,-3560.5407
630,90000,-4265.3964
632,90300,-3974.366
634,90600,-3444.6786
636,90900,-3618.9557
638,91200,-6669.2533
640,91500,-3727.4453
642,91800,-22224.0828
644,92100,-3699.618
646,92400,-5706.9027
648,92700,-8841.69
650,93000,-4759.5945
652,93300,-5550.2366
654,93600,-5848.4578
656,93900,-5900.2849
658,94200,-3918.0412
660,94500,-3603.0626
662,94800,-3450.1278
664,95100,-7108.227
666,95400,-3438.7673
668,95700,-26774.2883
670,96000,-3925.8979
672,96300,-3321.459
674,96600,-8950.7317
676,96900,-9863.8051
678,97200,-4238.3443
680,97500,-4357.0288
682,97800,-4064.9386
684,98100,-18687.7838
687,98400,-4498.2942
689,98700,-3653.8468
691,99000,-4194.1171
693,99300,-7484.6706
695,99600,-8845.7495
697,99900,-3353.1619
699,100200,-5091.5902
701,100500,-4144.3628
703,100800,-4193.1242
705,101100,-3658.2477
707,101400,-3501.7442
709,101700,-4110.0986
711,102000,-8684.8352
713,102300,-3624.1311
715,102600,-3371.1271
717,102900,-10193.7061
719,103200,-3386.5678
721,103500,-6600.5897
723,103800,-26956.4463
725,104100,-2950.3065
727,104400,-7742.3972
729,104700,-3486.5137
731,105000,-3620.0866
733,105300,-3594.6548
735,105600,-3726.2561
737,105900,-14166.4254
739,106200,-4063.8593
741,106500,-3626.8763
743,106800,-6019.3278
745,107100,-3763.4893
747,107400,-3746.3823
749,107700,-7009.7604
751,108000,-3560.0738
753,108300,-6727.3911
755,108600,-6073.3912
757,108900,-7308.9466
759,109200,-4276.8509
761,109500,-5432.1054
763,109800,-26434.7524
765,110100,-4449.5247
767,110400,-3901.5295
769,110700,-3676.1342
771,111000,-3660.586
773,111300,-7605.4204
775,111600,-15495.937
778,111900,-3884.2116
780,112200,-3728.009
782,112500,-5278.5893
784,112800,-8205.5927
786,113100,-3390.6364
788,113400,-10197.3273
790,113700,-3471.9527
792,114000,-3181.6029
794,114300,-4114.8243
796,114600,-3529.0229
798,114900,-4099.7894
800,115200,-3630.117
802,115500,-6453.7302
805,115800,-3538.9616
807,116100,-3441.0575
809,116400,-6509.9144
811,116700,-3651.3185
813,117000,-3599.4286
815,117300,-5229.2646
817,117600,-28933.8055
819,117900,-3712.381
821,118200,-3893.614
823,118500,-3606.9889
825,118800,-3170.7046
827,119100,-19187.2821
829,119400,-3539.3412
831,119700,-3944.7134
833,120000,-3264.0085
835,120300,-4079.5876
837,120600,-3582.3602
839,120900,-3636.2079
842,121200,-3810.0595
844,121500,-26446.135
846,121800,-22977.5637
848,122100,-3449.9052
850,122400,-8235.6415
852,122700,-5380.1824
854,123000,-5377.5189
856,123300,-6497.1953
858,123600,-3429.2511
860,123900,-3371.9546
862,124200,-4641.5585
865,124500,-4309.1684
867,124800,-3687.3684
869,125100,-3485.3608
871,125400,-40810.5644
873,125700,-3542.3261
875,126000,-5590.2839
877,126300,-11825.4803
879,126600,-20990.8286
881,126900,-3542.7177
883,127200,-3620.2128
885,127500,-3515.4669
887,127800,-6082.7773
889,128100,-3137.7469
891,128400,-3625.1307
893,128700,-26078.8105
895,129000,-3197.9336
897,129300,-3247.1709
899,129600,-3539.8394
902,129900,-3686.1417
904,130200,-19483.1956
906,130500,-4086.5831
908,130800,-3961.1168
910,131100,-21294.8694
912,131400,-3407.0236
914,131700,-28881.652
916,132000,-11414.868
918,132300,-15747.8014
920,132600,-4709.6138
922,132900,-8419.164
924,133200,-26787.6679
926,133500,-3503.1494
928,133800,-4147.8923
930,134100,-3581.4873
932,134400,-3510.3958
934,134700,-3722.5078
936,135000,-3543.6327
938,135300,-3410.477
940,135600,-26318.3626
942,135900,-5977.1357
944,136200,-3297.2449
946,136500,-6141.2487
948,136800,-4186.4855
950,137100,-3489.4828
952,137400,-3462.6722
954,137700,-3566.7897
957,138000,-7160.2137
959,138300,-3647.9118
961,138600,-5742.7078
963,138900,-3187.3518
965,139200,-3343.7912
967,139500,-5418.8253
969,139800,-3506.5039
971,140100,-24560.4566
973,140400,-3333.8607
975,140700,-3660.0722
977,141000,-3474.5085
979,141300,-5978.5533
981,141600,-3622.4783
983,141900,-17498.601
985,142200,-3285.9556
987,142500,-13018.0744
989,142800,-6882.0194
991,143100,-4432.8996
993,143400,-4105.799
995,143700,-4266.7446
997,144000,-3696.1189
999,144300,-3034.5678
1001,144600,-3386.5265
1003,144900,-3209.3749
1005,145200,-3415.21
1007,145500,-3627.2605
1009,145800,-3414.2106
1011,146100,-6511.4464
1013,146400,-5631.4981
1015,146700,-3141.3281
1017,147000,-26506.755
1019,147300,-13457.1209
1021,147600,-3826.6052
1023,147900,-3636.0588
1025,148200,-8629.0205
1027,148500,-3997.2173
1029,148800,-8271.9207
1031,149100,-5605.6869
1033,149400,-3533.3267
1035,149700,-3706.8773
1037,150000,-3271.1454
1039,150300,-3506.5002
1041,150600,-31301.007
1043,150900,-18772.4905
1045,151200,-22733.6949
1048,151500,-22760.0866
1050,151800,-3935.6425
1052,152100,-15571.5769
1054,152400,-4617.726
1056,152700,-17440.3611
1058,153000,-3328.4696
1060,153300,-3720.4026
1062,153600,-5540.7941
1064,153900,-3693.647
1067,154200,-9902.7826
1069,154500,-8021.8028
1071,154800,-8527.7254
1074,155100,-7897.5729
1076,155400,-12000.9596
1078,155700,-21091.7197
1080,156000,-3929.3262
1082,156300,-7622.7596
1084,156600,-8518.9475
1086,156900,-15756.1347
1088,157200,-3412.8745
1090,157500,-16685.7101
1092,157800,-7712.2327
1094,158100,-5581.8326
1096,158400,-7800.8945
1098,158700,-9559.8562
1100,159000,-3404.9303
1102,159300,-5828.4771
1104,159600,-6079.0563
1106,159900,-3731.505
1108,160200,-3602.8524
1110,160500,-23316.0648
1112,160800,-28422.2712
1114,161100,-7887.2868
1116,161400,-23040.3458
1118,161700,-3825.6845
1120,162000,-26739.6777
1122,162300,-4176.6366
1124,162600,-4509.6181
1126,162900,-5977.8745
1128,163200,-9874.6172
1130,163500,-26286.922
1132,163800,-21934.4874
1134,164100,-5806.2956
1136,164400,-3837.3137
1139,164700,-3839.8911
1141,165000,-3660.4212
1143,165300,-2770.0805
1145,165600,-3766.127
1147,165900,-32023.7677
1149,166200,-7272.7317
1151,166500,-9280.6509
1153,166800,-3139.7561
1155,167100,-3332.5245
1157,167400,-46668.2337
1159,167700,-18957.4402
1161,168000,-12221.9605
1163,168300,-6499.9302
1165,168600,-7907.8107
1167,168900,-3333.7608
1169,169200,-3806.2939
1171,169500,-9533.3253
1173,169800,-14426.9189
1175,170100,-3456.4627
1177,170400,-6514.9606
1179,170700,-6527.9757
1181,171000,-30967.7967
1184,171300,-21360.0336
1186,171600,-31283.5803
1188,171900,-4001.0427
1190,172200,-4172.7143
1192,172500,-5410.9858
1194,172800,-14313.1405
1196,173100,-32371.1797
1198,173400,-4049.6593
1200,173700,-9788.2907
1202,174000,-32341.6883
1204,174300,-4544.8748
1206,174600,-16108.7293
1208,174900,-12514.3621
1210,175200,-10495.854
1212,175500,-3673.2785
1214,175800,-26627.721
1216,176100,-26726.4698
1218,176400,-3598.3849
1220,176700,-8367.0901
1222,177000,-28586.7702
1224,177300,-28021.5049
1227,177600,-5745.856
1229,177900,-7392.7311
1231,178200,-6810.1721
1233,178500,-3764.3727
1235,178800,-3469.5878
1237,179100,-50637.8947
1239,179400,-10911.7355
1241,179700,-3896.8923
1243,180000,-7961.3397
1245,180300,-3885.2155
1247,180600,-3203.3629
1249,180900,-6386.2586
1252,181200,-8739.2031
1254,181500,-5702.3845
1256,181800,-30328.1436
1258,182100,-6017.2924
1260,182400,-28275.6398
1262,182700,-3935.7922
1264,183000,-4672.9423
1266,183300,-5789.1861
1268,183600,-6572.0047
1270,183900,-10866.2353
1272,184200,-5730.1754
1274,184500,-28027.6111
1276,184800,-4911.6406
1279,185100,-6429.4239
1281,185400,-5561.0219
1283,185700,-8955.6701
1285,186000,-5977.5492
1287,186300,-5336.5055
1289,186600,-3380.9791
1291,186900,-35607.216
1293,187200,-6696.5987
1295,187500,-4789.1334
1297,187800,-5946.9954
1299,188100,-12433.1199
1301,188400,-5216.9459
1303,188700,-3155.6161
1306,189000,-3781.4434
1308,189300,-3101.3901
1310,189600,-3416.5849
1312,189900,-5911.7617
1314,190200,-7385.2871
1316,190500,-3529.3327
1318,190800,-3824.7238
1320,191100,-3582.5828
1322,191400,-3444.3796
1324,191700,-3690.6388
1326,192000,-3246.9181
1328,192300,-22001.4965
1330,192600,-3844.5135
1332,192900,-3514.816
1335,193200,-7341.6534
1337,193500,-14583.8851
1339,193800,-3776.0385
1341,194100,-30085.922
1343,194400,-15389.6541
1345,194700,-29117.9271
1347,195000,-3395.8695
1349,195300,-3294.5021
1351,195600,-5879.9144
1353,195900,-7343.69
1355,196200,-19941.7252
1357,196500,-29780.1455
1359,196800,-3525.1854
1361,197100,-10772.8986
1363,197400,-3592.6863
1366,197700,-6602.3771
1368,198000,-5855.6122
1370,198300,-9582.0476
1372,198600,-3640.9097
1374,198900,-6262.6203
1376,199200,-7669.88
1378,199500,-29962.0652
1381,199800,-10502.9923
1383,200100,-10100.2438
1385,200400,-5760.0835
1387,200700,-8158.89
1390,201000,-11506.1268
1392,201300,-11157.3084
1394,201600,-3551.7194
1396,201900,-3723.1876
1399,202200,-9393.9472
1401,202500,-12811.2136
1403,202800,-27145.1101
1405,203100,-32396.4994
1407,203400,-10235.7651
1409,203700,-6677.1292
1411,204000,-9542.0463
1413,204300,-9718.9577
1415,204600,-7186.559
1417,204900,-6807.427
1419,205200,-8651.7609
1421,205500,-12322.4802
1423,205800,-36158.3593
1425,206100,-3272.1111
1427,206400,-7124.0496
1429,206700,-3227.96
1431,207000,-11265.1307
1433,207300,-28134.5367
1435,207600,-3413.3896
1437,207900,-3741.9672
1439,208200,-4749.1113
1441,208500,-6327.503
1444,208800,-6562.5836
1446,209100,-10339.1369
1448,209400,-4724.9975
1450,209700,-14280.1239
1452,210000,-3477.5936
1454,210300,-6277.7682
1456,210600,-5107.4936
1458,210900,-3476.684
1460,211200,-6517.2608
1462,211500,-3579.0673
1464,211800,-4023.9501
1466,212100,-7155.3203
1468,212400,-8967.6327
1470,212700,-3414.4657
1472,213000,-7356.2118
1474,213300,-5377.3848
1476,213600,-16322.1723
1478,213900,-3854.9395
1480,214200,-5371.9852
1482,214500,-3674.4323
1484,214800,-3532.1222
1486,215100,-3647.792
1488,215400,-3512.4701
1490,215700,-25846.4609
1492,216000,-5895.1333
1494,216300,-28877.3148
1496,216600,-30426.232
1498,216900,-8471.9437
1500,217200,-11010.8203
1502,217500,-3412.1103
1504,217800,-3942.9281
1506,218100,-6966.7094
1508,218400,-8708.3205
1510,218700,-3368.9166
1512,219000,-7961.423
1514,219300,-3248.341
1516,219600,-8180.503
1518,219900,-27920.0518
1520,220200,-3512.8167
1522,220500,-17106.5758
1524,220800,-3491.6781
1526,221100,-4171.567
1528,221400,-6354.3056
1531,221700,-3736.7301
1533,222000,-3441.0139
1535,222300,-18318.694
1537,222600,-3740.6846
1539,222900,-3983.87
1541,223200,-3557.4999
1543,223500,-12109.8038
1545,223800,-26954.0349
1547,224100,-3373.7227
1549,224400,-3631.1548
1551,224700,-17925.8586
1553,225000,-3772.3797
1555,225300,-3709.0611
1557,225600,-25798.223
1559,225900,-13617.2898
1561,226200,-4114.2561
1563,226500,-3766.4235
1565,226800,-6124.9799
1567,227100,-3951.2529
1569,227400,-12546.1666
1571,227700,-3483.9557
1573,228000,-3709.3353
1575,228300,-4183.5529
1577,228600,-26695.5353
1579,228900,-7401.4462
1581,229200,-3882.9707
1585,229500,-9136.6839
1587,229800,-8680.7548
1589,230100,-3967.7865
1592,230400,-11509.1657
1594,230700,-8168.1135
1596,231000,-4718.715
1598,231300,-28055.1957
1601,231600,-7954.1459
1603,231900,-14504.077
1605,232200,-5777.5673
1607,232500,-7327.9992
1609,232800,-5496.6796
1611,233100,-4413.4864
1613,233400,-4603.8173
1615,233700,-6812.2824
1617,234000,-3305.2298
1620,234300,-7127.0501
1622,234600,-5083.9955
1624,234900,-5073.65
1626,235200,-3797.5476
1628,235500,-10171.7961
1630,235800,-3862.3493
1632,236100,-8944.9881
1634,236400,-4020.7031
1636,236700,-7436.548
1638,237000,-3219.3521
1640,237300,-3811.1493
1642,237600,-3909.3572
1644,237900,-3659.6373
1646,238200,-4453.1345
1648,238500,-9314.3965
1650,238800,-14045.1474
1652,239100,-11937.3659
1655,239400,-10769.5249
1657,239700,-22438.1219
1659,240000,-27227.8902
1661,240300,-3553.7557
1663,240600,-8418.2734
1666,240900,-5210.4307
1668,241200,-29936.2912
1670,241500,-3524.7605
1672,241800,-6106.385
1674,242100,-3463.0264
1676,242400,-3651.0483
1678,242700,-21296.9925
1680,243000,-5940.6819
1682,243300,-18473.37
1684,243600,-5731.8646
1686,243900,-5935.7648
1688,244200,-5697.6556
1690,244500,-13092.162
1692,244800,-3935.4754
1694,245100,-27655.3638
1696,245400,-8704.375
1698,245700,-4002.1454
1700,246000,-6696.8139
1703,246300,-22685.9816
1705,246600,-6909.0689
1708,246900,-5701.4882
1710,247200,-3738.2679
1712,247500,-27062.6033
1714,247800,-29788.9869
1716,248100,-3431.3403
1720,248400,-19916.7245
1722,248700,-3658.956
1724,249000,-6474.9299
1726,249300,-33975.7248
1728,249600,-3114.8176
1730,249900,-3845.3859
1732,250200,-11950.8264
1734,250500,-3595.629
1736,250800,-35744.0807
1738,251100,-9797.3922
1741,251400,-8491.7726
1743,251700,-6468.2304
1745,252000,-3526.1431
1747,252300,-3253.7045
1749,252600,-5728.2618
1752,252900,-6285.2643
1754,253200,-3485.7018
1756,253500,-26879.8533
1758,253800,-3655.7449
1760,254100,-7345.8321
1762,254400,-5439.9977
1764,254700,-5061.4559
1766,255000,-14416.3624
1768,255300,-19654.517
1770,255600,-18119.3626
1772,255900,-7891.8587
1774,256200,-4126.6653
1776,256500,-17952.8119
1778,256800,-3501.2016
1780,257100,-29978.7289
1782,257400,-6644.2836
1785,257700,-7699.3349
1787,258000,-6054.8366
1789,258300,-3266.0062
1791,258600,-3883.0936
1793,258900,-29817.1614
1795,259200,-16394.6812
1797,259500,-7909.0263
1799,259800,-9700.9861
1801,260100,-3975.7114
1803,260400,-9516.5373
1805,260700,-5569.4643
1807,261000,-13602.1216
1809,261300,-7919.8772
1811,261600,-5899.2089
1813,261900,-6376.3226
1815,262200,-3185.8345
1818,262500,-5592.0312
1820,262800,-12115.4611
1822,263100,-3648.4464
1824,263400,-12134.5606
1826,263700,-10381.5741
1828,264000,-33476.4501
1830,264300,-5687.4479
1832,264600,-19931.556
1834,264900,-11414.1246
1836,265200,-30429.4169
1838,265500,-25736.2299
1841,265800,-7865.0344
1843,266100,-31748.4122
1845,266400,-6742.064
1847,266700,-11111.3101
1849,267000,-3668.1499
1851,267300,-11342.6203
1853,267600,-6427.4481
1855,267900,-3830.8389
1857,268200,-3631.9499
1860,268500,-10853.4758
1862,268800,-10548.7628
1864,269100,-5312.8552
1866,269400,-5838.2896
1868,269700,-10332.1424
1870,270000,-4383.9904
1872,270300,-29443.2115
1874,270600,-10170.9615
1876,270900,-10221.6843
1878,271200,-6274.4098
1880,271500,-14522.3574
1882,271800,-6293.7517
1884,272100,-3400.2866
1887,272400,-20945.2558
1889,272700,-4363.8099
1891,273000,-5662.6052
1893,273300,-10637.4461
1895,273600,-4069.1413
1897,273900,-3362.748
1900,274200,-8592.5445
1902,274500,-31211.6621
1904,274800,-3964.83
1906,275100,-12508.7342
1908,275400,-6093.2813
1910,275700,-3583.3191
1912,276000,-4112.3669
1914,276300,-6348.4987
1916,276600,-27743.9377
1918,276900,-9194.2865
1921,277200,-11869.2263
1923,277500,-3277.8535
1925,277800,-8212.3911
1927,278100,-13246.8967
1929,278400,-7865.302
1931,278700,-17888.3992
1933,279000,-6558.7257
1935,279300,-7658.5475
1937,279600,-6273.706
1939,279900,-6266.8792
1942,280200,-7850.3779
1944,280500,-5811.1988
1946,280800,-6607.6147
1948,281100,-8396.0799
1950,281400,-8337.0949
1952,281700,-7707.0339
1954,282000,-6328.6827
1956,282300,-7519.7237
1958,282600,-5669.5355
1960,282900,-10071.1111
1962,283200,-12730.8495
1964,283500,-6756.6161
1966,283800,-6181.3891
1968,284100,-8673.331
1970,284400,-26203.0154
1972,284700,-10078.8293
1974,285000,-8477.3786
1976,285300,-22829.1601
1978,285600,-13434.2003
1980,285900,-5014.454
1982,286200,-10110.6704
1986,286500,-8842.0869
1988,286800,-5495.2888
1990,287100,-27523.1245
1992,287400,-8488.6984
1994,287700,-4384.5278
1996,288000,-9265.6389
1998,288300,-6670.8661
2000,288600,-7019.6856
2002,288900,-11229.1965
2004,289200,-28067.0008
2006,289500,-3781.2229
2008,289800,-4045.1366
2011,290100,-8352.9773
2013,290400,-27085.644
2015,290700,-27277.4467
2017,291000,-20419.9409
2020,291300,-23281.5759
2022,291600,-6891.0528
2024,291900,-3942.0074
2026,292200,-10527.1505
2028,292500,-39659.0547
2031,292800,-17217.2017
2034,293100,-25789.621
2036,293400,-37610.3531
2038,293700,-7292.886
2040,294000,-26609.2299
2042,294300,-9781.3927
2045,294600,-8687.7834
2047,294900,-8411.6735
2049,295200,-13713.701
2052,295500,-25559.351
2054,295800,-5695.7667
2056,296100,-10669.7703
2059,296400,-7209.2145
2061,296700,-19993.89
2063,297000,-6611.2273
2065,297300,-26662.1525
2067,297600,-6190.0614
2069,297900,-8762.1864
2071,298200,-11248.0379
2073,298500,-6116.8085
2075,298800,-5231.0395
2077,299100,-13597.7067
2079,299400,-8587.6477
2081,299700,-13991.7158
2083,300000,-21279.4302
