episode,timestep,reward
177,25800,-3713.7166
179,26100,-4194.1984
181,26400,-3816.8017
183,26700,-3891.7787
185,27000,-4152.1609
187,27300,-10813.3575
189,27600,-3614.7167
191,27900,-3934.3301
193,28200,-5871.3192
195,28500,-3676.6174
197,28800,-4382.0563
199,29100,-3854.8767
201,29400,-3658.9046
203,29700,-3984.4861
205,30000,-6023.6475
207,30300,-4235.7439
209,30600,-3345.124
211,30900,-4405.9451
213,31200,-3675.705
215,31500,-8498.0952
217,31800,-3871.1363
219,32100,-4115.6705
221,32400,-5600.8713
223,32700,-7772.2503
225,33000,-3106.754
227,33300,-3592.9796
230,33600,-7411.2263
232,33900,-6980.1167
234,34200,-3504.0084
236,34500,-4822.5218
238,34800,-4073.9161
240,35100,-7291.1051
242,35400,-4951.4711
244,35700,-4216.2154
246,36000,-3865.4467
248,36300,-3552.1714
250,36600,-4972.5094
252,36900,-3830.0639
254,37200,-5334.626
256,37500,-4326.6748
258,37800,-5507.1347
260,38100,-6015.8233
262,38400,-4683.6857
264,38700,-5772.0683
266,39000,-4157.7521
268,39300,-9013.8455
270,39600,-4497.8438
272,39900,-4638.9679
274,40200,-4819.2654
276,40500,-4349.5671
278,40800,-13955.944
280,41100,-4732.3824
282,41400,-6267.0302
284,41700,-3708.766
286,42000,-8157.5479
288,42300,-3877.5878
290,42600,-7041.3096
292,42900,-3648.8488
294,43200,-3682.7513
296,43500,-4313.9233
298,43800,-4226.5515
300,44100,-5502.8052
302,44400,-4360.4354
304,44700,-4413.2932
306,45000,-4273.8784
308,45300,-6601.4046
310,45600,-4101.0261
312,45900,-9626.073
314,46200,-3613.0351
316,46500,-6413.7597
318,46800,-3453.8338
320,47100,-3705.4916
322,47400,-4258.378
324,47700,-3700.0079
326,48000,-4155.8773
328,48300,-3927.7532
330,48600,-3916.7597
332,48900,-4227.5166
334,49200,-3772.5362
336,49500,-3414.6845
338,49800,-3950.5432
340,50100,-4058.3283
342,50400,-4880.466
344,50700,-3422.2625
346,51000,-4370.0246
348,51300,-3891.6775
350,51600,-3805.8943
352,51900,-4159.3336
354,52200,-3976.9739
356,52500,-9485.2232
358,52800,-8389.3755
360,53100,-6616.8648
362,53400,-6630.0479
364,53700,-3817.7843
366,54000,-9346.6327
368,54300,-3998.5727
370,54600,-4138.9941
372,54900,-3976.303
374,55200,-7817.7743
376,55500,-5835.6913
378,55800,-7061.3092
380,56100,-6278.4298
382,56400,-4111.0025
384,56700,-5608.694
386,57000,-3568.7702
388,57300,-3701.0912
390,57600,-5795.2206
392,57900,-3815.4755
394,58200,-7719.8015
396,58500,-3423.0108
398,58800,-4418.969
400,59100,-11512.3683
402,59400,-6337.2104
404,59700,-3886.7957
406,60000,-6215.4153
408,60300,-4273.2594
410,60600,-4022.524
412,60900,-4434.4387
414,61200,-7235.3631
416,61500,-10154.4341
418,61800,-3755.4604
420,62100,-5224.9307
422,62400,-6863.4918
424,62700,-4219.9038
426,63000,-4774.1187
428,63300,-4954.3976
430,63600,-4263.695
432,63900,-3858.7856
434,64200,-3998.1155
436,64500,-8853.9071
438,64800,-4259.6629
440,65100,-3847.5589
442,65400,-4923.1548
444,65700,-6530.311
446,66000,-3820.207
448,66300,-5120.1502
450,66600,-4106.1227
452,66900,-6069.9636
454,67200,-4283.6676
456,67500,-4242.3866
458,67800,-4337.6943
460,68100,-10511.6559
462,68400,-12488.8766
464,68700,-4420.2743
466,69000,-7284.4192
468,69300,-3637.4408
470,69600,-4933.2962
472,69900,-7139.5272
474,70200,-4184.5819
476,70500,-5423.6917
478,70800,-6596.4391
480,71100,-4811.104
482,71400,-4120.7513
484,71700,-4120.877
486,72000,-4272.7242
488,72300,-5838.4534
490,72600,-6845.7963
492,72900,-4019.4335
494,73200,-6277.8505
496,73500,-3726.7162
498,73800,-3660.1695
500,74100,-4212.2956
502,74400,-5824.3676
504,74700,-3874.1067
506,75000,-4007.3002
508,75300,-4555.8963
510,75600,-4060.5088
512,75900,-19818.6021
514,76200,-9488.3682
516,76500,-6655.6114
518,76800,-5861.8431
520,77100,-4003.4325
523,77400,-4738.8782
525,77700,-9406.0977
527,78000,-8931.1769
529,78300,-4146.6025
531,78600,-8154.6401
533,78900,-9847.9161
535,79200,-6778.0817
537,79500,-4125.19
539,79800,-4029.3415
541,80100,-4973.6944
543,80400,-5945.2094
545,80700,-4138.2863
547,81000,-4066.7976
549,81300,-13139.0935
551,81600,-4473.4144
553,81900,-3930.4944
555,82200,-10402.1008
557,82500,-4281.225
559,82800,-11593.7145
561,83100,-7148.5964
563,83400,-3867.2561
565,83700,-6436.1557
567,84000,-5778.7138
569,84300,-6644.437
571,84600,-3547.8221
573,84900,-4087.6666
575,85200,-4503.68
577,85500,-3878.1846
580,85800,-3687.5673
582,86100,-3863.3198
584,86400,-5940.5008
586,86700,-3940.7935
588,87000,-3655.5009
590,87300,-5644.8985
592,87600,-4331.6096
594,87900,-3951.0909
596,88200,-4011.9772
598,88500,-5779.2713
600,88800,-10491.8718
602,89100,-4705.3669
604,89400,-4209.0531
606,89700,-3805.1562
608,90000,-3780.0831
610,90300,-3243.8566
612,90600,-3511.1334
615,90900,-4317.6377
617,91200,-3761.9851
619,91500,-3221.5713
621,91800,-4293.2451
623,92100,-3655.2129
625,92400,-3942.7828
627,92700,-8561.673
629,93000,-3787.9959
631,93300,-2676.1826
633,93600,-3839.146
635,93900,-5782.5158
637,94200,-3659.5691
639,94500,-3554.1102
641,94800,-5272.8308
643,95100,-6063.2304
645,95400,-3743.149
647,95700,-2509.3853
649,96000,-5851.9706
651,96300,-4712.6588
653,96600,-3715.0851
655,96900,-9686.3431
657,97200,-3958.1518
659,97500,-4625.9735
661,97800,-4275.3408
663,98100,-5254.859
665,98400,-4101.8768
667,98700,-3267.6562
669,99000,-3889.1065
671,99300,-6062.2618
673,99600,-7981.5443
675,99900,-6457.7834
